Time,Frequencia CMB,Untitled 1,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2,Untitled 12
20/03/2024 13:00:42,38,0,"30,653314","-0,311213","-0,501818","-0,470299","8,76592","2,56934","3,204391","3,073845","-8,669444","0,93157","4371,015144"
20/03/2024 13:00:42,38,0,"30,671981","-0,33957","-0,474768","-0,294188","8,878619","2,564496","3,206697","3,07491","-8,648511","0,930318","4749,598053"
20/03/2024 13:00:42,38,0,"30,662339","-0,348864","-0,487746","-0,310621","8,916695","2,975098","3,209918","3,077607","-8,659491","0,935134","4742,593897"
20/03/2024 13:00:43,38,0,"30,620223","-0,332008","-0,470156","-0,314747","8,829059","2,776008","3,204119","3,055249","-8,657726","0,889576","4629,318892"
20/03/2024 13:00:43,38,0,"30,693732","-0,265212","-0,527539","-0,332238","8,930508","2,604182","3,211139","3,066037","-8,658496","0,938023","4402,768565"
20/03/2024 13:00:43,38,0,"30,648763","-0,310583","-0,503382","-0,400017","8,871796","2,713312","3,200728","3,083888","-8,663826","0,907684","4360,481609"
20/03/2024 13:00:43,38,0,"30,695661","-0,288685","-0,455693","-0,33647","8,853922","2,779848","3,16919","3,062417","-8,649218","0,870185","3811,884311"
20/03/2024 13:00:44,38,0,"30,712322","-0,295853","-0,413008","-0,374485","8,961429","2,556157","3,201067","3,07601","-8,616599","0,967111","4070,572583"
20/03/2024 13:00:44,38,0,"30,671055","-0,33382","-0,378219","-0,404848","8,930874","2,764935","3,212496","3,060891","-8,640549","0,879977","4032,704117"
20/03/2024 13:00:44,38,0,"30,711936","-0,324289","-0,44381","-0,273805","8,935234","2,954476","3,193268","3,048044","-8,662445","0,969294","4281,232096"
20/03/2024 13:00:44,38,0,"30,679771","-0,320035","-0,469843","-0,379352","8,881648","3,05461","3,186044","3,075655","-8,638045","0,931538","4776,59901"
20/03/2024 13:00:45,38,0,"30,701523","-0,306093","-0,437477","-0,411125","8,813982","2,861055","3,187231","3,06586","-8,662028","0,900492","4600,670936"
20/03/2024 13:00:45,38,0,"30,653854","-0,315152","-0,388147","-0,342959","8,83069","2,99918","3,194828","3,066357","-8,634995","0,992345","4071,717024"
20/03/2024 13:00:45,38,0,"30,697589","-0,31523","-0,424891","-0,3772","8,787854","2,60567","3,214564","3,070154","-8,659588","0,895484","4246,473982"
20/03/2024 13:00:45,38,0,"30,707539","-0,34146","-0,523317","-0,303498","8,98313","2,967071","3,165426","3,064334","-8,661321","0,891021","4937,115648"
20/03/2024 13:00:46,38,0,"30,696664","-0,326967","-0,532933","-0,344898","8,854621","2,70999","3,173327","3,055036","-8,65917","0,946884","4648,87952"
20/03/2024 13:00:46,38,0,"30,67522","-0,342721","-0,395965","-0,419306","8,757799","2,795591","3,194048","3,075655","-8,621928","0,930222","4207,85615"
20/03/2024 13:00:46,38,0,"30,658482","-0,347762","-0,607124","-0,418566","8,847366","2,99136","3,20005","3,077358","-8,644402","0,925887","4231,876653"
20/03/2024 13:00:46,38,0,"30,658482","-0,338152","-0,392134","-0,335624","8,956137","2,754832","3,198321","3,063695","-8,661835","0,938858","4365,489484"
20/03/2024 13:00:47,38,0,"30,678614","-0,329094","-0,451784","-0,337775","8,861411","2,867733","3,196828","3,085911","-8,66283","0,899786","3784,215176"
20/03/2024 13:00:47,38,0,"30,766779","-0,348864","-0,439276","-0,324515","8,946185","2,993851","3,208935","3,084243","-8,643182","0,918632","5008,052167"
20/03/2024 13:00:47,38,0,"30,691264","-0,309559","-0,498065","-0,310903","8,843105","2,755247","3,207273","3,078317","-8,649667","0,870217","4370,912733"
20/03/2024 13:00:47,38,0,"30,701677","-0,348234","-0,471329","-0,35717","8,852757","2,890016","3,193844","3,062595","-8,669605","0,903061","4035,822783"
20/03/2024 13:00:48,38,0,"30,701909","-0,351464","-0,498691","-0,407069","8,810487","2,878874","3,198999","3,077607","-8,650373","0,937542","4998,090436"
20/03/2024 13:00:48,38,0,"30,677457","-0,341381","-0,520424","-0,346591","8,967853","2,535328","3,207239","3,068167","-8,647933","0,926658","4712,030723"
20/03/2024 13:00:48,38,0,"30,727672","-0,346344","-0,506118","-0,346485","8,870598","2,873511","3,185434","3,054681","-8,638623","0,905789","4445,15334"
20/03/2024 13:00:48,38,0,"30,719727","-0,335238","-0,488762","-0,331039","8,890601","2,855796","3,199338","3,074555","-8,673329","0,933593","4613,513552"
20/03/2024 13:00:49,38,0,"30,686328","-0,316648","-0,504945","-0,421669","8,819607","2,758188","3,208969","3,068131","-8,661578","0,871533","4087,006343"
20/03/2024 13:00:49,38,0,"30,669975","-0,346029","-0,455068","-0,440818","8,784559","3,05935","3,205713","3,061175","-8,635445","0,941747","4327,917812"
20/03/2024 13:00:49,38,0,"30,709236","-0,293884","-0,524802","-0,428546","8,764822","2,692655","3,213479","3,07388","-8,648897","0,95475","4302,142747"
20/03/2024 13:00:49,38,0,"30,674449","-0,327046","-0,644727","-0,327372","8,894362","2,723969","3,197167","3,063659","-8,656441","0,916192","4476,816073"
20/03/2024 13:00:50,38,0,"30,698129","-0,333032","-0,482117","-0,173442","8,916229","2,576191","3,199643","3,081936","-8,649603","0,895516","4341,219104"
20/03/2024 13:00:50,38,0,"30,685633","-0,291048","-0,520033","-0,377694","8,863874","2,778603","3,197473","3,060501","-8,642155","0,961942","4372,756133"
20/03/2024 13:00:50,38,0,"30,703451","-0,332166","-0,505336","-0,324374","8,853989","2,891538","3,197371","3,0561","-8,640902","0,889416","4323,459348"
20/03/2024 13:00:50,38,0,"30,680157","-0,37155","-0,483603","-0,444273","8,776638","2,772375","3,199541","3,07569","-8,668738","0,922677","4113,322869"
20/03/2024 13:00:51,38,0,"30,669667","-0,312473","-0,290347","-0,405694","8,804995","2,633247","3,200287","3,057413","-8,645654","0,848546","4631,162807"
20/03/2024 13:00:51,38,0,"30,719264","-0,333111","-0,354374","-0,437044","8,898656","2,835693","3,178787","3,075052","-8,655799","0,912275","4095,439887"
20/03/2024 13:00:51,38,0,"30,68625","-0,305857","-0,587267","-0,288404","8,872029","2,936692","3,20317","3,062879","-8,637499","0,917476","4993,994242"
20/03/2024 13:00:51,38,0,"30,696895","-0,248041","-0,450377","-0,31249","8,834884","2,955964","3,201678","3,065363","-8,637981","0,90107","4283,137894"
20/03/2024 13:00:52,38,0,"30,721886","-0,3517","-0,52363","-0,394938","8,793346","3,095092","3,209715","3,073135","-8,675801","0,908262","4067,236666"
20/03/2024 13:00:52,38,0,"30,725975","-0,322398","-0,483837","-0,421739","8,87569","2,816144","3,199338","3,075726","-8,640806","0,946692","4423,962073"
20/03/2024 13:00:52,38,0,"30,69435","-0,304282","-0,366492","-0,335377","8,998008","2,881193","3,188893","3,075122","-8,65779","0,887489","4578,416442"
20/03/2024 13:00:52,38,0,"30,69111","-0,300264","-0,408864","-0,345357","8,904414","2,760956","3,209172","3,074129","-8,667903","0,935069","3787,230279"
20/03/2024 13:00:53,38,0,"30,653468","-0,327597","-0,409646","-0,351105","8,963592","2,596397","3,206934","3,071928","-8,635958","0,935647","4666,008236"
20/03/2024 13:00:53,38,0,"30,709931","-0,292151","-0,390883","-0,438772","8,851393","2,85455","3,207952","3,08183","-8,643663","0,927172","4062,095"
20/03/2024 13:00:53,38,0,"30,649612","-0,366824","-0,561311","-0,456087","8,774042","2,679057","3,203","3,056881","-8,669701","0,897282","4687,48049"
20/03/2024 13:00:53,38,0,"30,659485","-0,289394","-0,44381","-0,380374","8,851925","2,799051","3,176854","3,067989","-8,656955","0,901006","4069,523846"
20/03/2024 13:00:54,38,0,"30,645986","-0,333505","-0,481804","-0,37787","8,868601","2,831956","3,199474","3,062311","-8,656056","0,899818","4619,244782"
20/03/2024 13:00:54,38,0,"30,661105","-0,302864","-0,459133","-0,277543","9,032057","2,943992","3,204493","3,065292","-8,645782","0,957029","4164,708824"
20/03/2024 13:00:54,38,0,"30,702371","-0,36517","-0,391978","-0,325079","8,879717","2,633593","3,20707","3,068699","-8,647933","0,848385","3781,911078"
20/03/2024 13:00:54,38,0,"30,661722","-0,335553","-0,509636","-0,354984","8,829259","2,813272","3,190521","3,057626","-8,648543","0,897731","4629,318899"
20/03/2024 13:00:55,38,0,"30,720961","-0,331142","-0,456553","-0,355195","8,858848","2,642416","3,202254","3,076968","-8,673425","0,915582","4045,761505"
20/03/2024 13:00:55,38,0,"30,709699","-0,363673","-0,510965","-0,190969","8,96499","2,718571","3,200559","3,071432","-8,641866","0,908358","4460,173025"
20/03/2024 13:00:55,38,0,"30,685171","-0,338309","-0,458038","-0,393881","8,808257","2,55031","3,188622","3,085911","-8,651979","0,926305","4427,59071"
20/03/2024 13:00:55,38,0,"30,685016","-0,329409","-0,516906","-0,398888","8,792547","3,180659","3,188113","3,068238","-8,642925","0,9151","3811,795043"
20/03/2024 13:00:56,38,0,"30,690261","-0,362964","-0,501193","-0,409961","8,858216","3,013435","3,196896","3,071183","-8,665559","0,925759","4636,698814"
20/03/2024 13:00:56,38,0,"30,70376","-0,343587","-0,526288","-0,267634","8,937065","2,933059","3,209138","3,071538","-8,65429","0,961524","4133,800777"
20/03/2024 13:00:56,38,0,"30,665347","-0,310268","-0,517845","-0,322964","8,884843","2,501869","3,180584","3,07349","-8,659845","0,927493","4354,051273"
20/03/2024 13:00:56,38,0,"30,682239","-0,347447","-0,477661","-0,348742","8,894063","2,415749","3,206392","3,057342","-8,681002","0,953947","4752,936899"
20/03/2024 13:00:57,38,0,"30,63943","-0,309401","-0,439667","-0,360591","8,850195","2,991602","3,192759","3,072177","-8,671948","0,911279","4008,687161"
20/03/2024 13:00:57,38,0,"30,711705","-0,355323","-0,364459","-0,288722","8,916363","2,69788","3,201339","3,06373","-8,648865","0,8846","4037,146485"
20/03/2024 13:00:57,38,0,"30,696046","-0,329881","-0,516594","-0,386228","8,793612","2,670926","3,184179","3,067208","-8,638398","0,901712","4050,787422"
20/03/2024 13:00:58,38,0,"30,72019","-0,337758","-0,493687","-0,337528","8,835483","2,685666","3,207579","3,074768","-8,672879","0,915582","4035,1609"
20/03/2024 13:00:58,38,0,"30,688642","-0,333426","-0,49916","-0,381538","8,903848","2,83898","3,203441","3,074519","-8,653777","0,887489","4430,599512"
20/03/2024 13:00:58,38,0,"30,695198","-0,307353","-0,49228","-0,389155","8,866936","2,825002","3,203306","3,079133","-8,642925","0,906014","4639,849616"
20/03/2024 13:00:58,38,0,"30,640124","-0,302627","-0,506352","-0,395996","8,778768","2,932297","3,202831","3,066499","-8,640838","0,905372","4320,624538"
20/03/2024 13:00:59,38,0,"30,68841","-0,323816","-0,537702","-0,428722","8,867103","2,661134","3,202661","3,071467","-8,651048","0,925534","4014,231315"
20/03/2024 13:00:59,38,0,"30,69057","-0,282069","-0,476488","-0,368702","8,875457","2,885864","3,189944","3,064724","-8,640485","0,908197","4050,407972"
20/03/2024 13:00:59,38,0,"30,677611","-0,334765","-0,469609","-0,334918","8,964091","2,759123","3,202288","3,080694","-8,649667","0,947205","4377,880723"
20/03/2024 13:00:59,38,0,"30,671518","-0,311056","-0,506118","-0,406364","8,908574","2,625842","3,216124","3,069302","-8,64514","0,936033","4449,528799"
20/03/2024 13:01:00,38,0,"30,652851","-0,339412","-0,495877","-0,401886","8,832887","3,148688","3,19303","3,059401","-8,650149","0,861388","4698,58361"
20/03/2024 13:01:00,38,0,"30,680388","-0,361861","-0,418949","-0,346309","8,921089","2,998868","3,194455","3,064618","-8,645622","0,930639","4345,899534"
20/03/2024 13:01:00,38,0,"30,655088","-0,343429","-0,435523","-0,331815","8,910571","2,654699","3,196048","3,075548","-8,664147","0,903606","4061,429042"
20/03/2024 13:01:00,38,0,"30,708697","-0,332323","-0,476332","-0,381996","8,890268","2,881504","3,198253","3,064689","-8,641769","0,886912","4002,869297"
20/03/2024 13:01:01,38,0,"30,664961","-0,348628","-0,52449","-0,279694","8,978104","3,175676","3,195743","3,051309","-8,654451","0,917155","3982,760171"
20/03/2024 13:01:01,38,0,"30,706922","-0,297822","-0,482977","-0,373357","8,956436","2,798429","3,165087","3,063163","-8,658496","0,929451","4565,13691"
20/03/2024 13:01:01,38,0,"30,717027","-0,345556","-0,41676","-0,21248","8,968418","2,738362","3,210156","3,061246","-8,648704","0,894296","4614,810503"
20/03/2024 13:01:01,38,0,"30,682162","-0,381711","-0,414493","-0,355689","8,851892","2,821922","3,200762","3,083427","-8,643503","0,912532","4086,049101"
20/03/2024 13:01:02,38,0,"30,716487","-0,364067","-0,493844","-0,300535","8,872428","2,770645","3,198185","3,052338","-8,656281","0,924122","4381,368876"
20/03/2024 13:01:02,38,0,"30,708002","-0,356347","-0,492437","-0,318626","8,831689","2,834897","3,201474","3,066179","-8,647709","0,906239","4302,747393"
20/03/2024 13:01:02,38,0,"30,690107","-0,338703","-0,489857","-0,350928","8,713964","2,744487","3,197642","3,058585","-8,657148","0,906271","4281,332348"
20/03/2024 13:01:02,38,0,"30,699363","-0,328385","-0,421842","-0,374802","8,843072","2,89486","3,214395","3,071006","-8,643021","0,920686","3833,015822"
20/03/2024 13:01:03,38,0,"30,709468","-0,320902","-0,343586","-0,324409","8,893497","2,716426","3,183535","3,066392","-8,642893","0,960336","4242,496883"
20/03/2024 13:01:03,38,0,"30,694889","-0,337443","-0,499316","-0,353115","8,885908","2,634596","3,160746","3,077429","-8,622314","0,898084","4124,998246"
20/03/2024 13:01:03,38,0,"30,657016","-0,333032","-0,565064","-0,313936","8,972146","2,815071","3,188384","3,075122","-8,644209","0,965891","4044,245635"
20/03/2024 13:01:03,38,0,"30,731528","-0,309401","-0,516985","-0,379881","8,903848","2,562835","3,203577","3,07278","-8,664468","0,949132","4359,664607"
20/03/2024 13:01:04,38,0,"30,645678","-0,306802","-0,344837","-0,398042","8,902616","2,899392","3,201881","3,073135","-8,663761","0,943545","4776,151814"
20/03/2024 13:01:04,38,0,"30,697898","-0,340042","-0,483368","-0,394868","8,791882","2,607677","3,197337","3,055461","-8,658175","0,924732","4979,742628"
20/03/2024 13:01:04,38,0,"30,664576","-0,35296","-0,552868","-0,292566","9,080418","2,701375","3,204899","3,075477","-8,646553","0,935294","4679,581383"
20/03/2024 13:01:04,38,0,"30,673678","-0,328857","-0,373293","-0,373815","8,738062","2,833202","3,21097","3,067776","-8,658978","0,930735","4613,081387"
20/03/2024 13:01:05,38,0,"30,690107","-0,359892","-0,374153","-0,315875","8,868135","2,583249","3,187469","3,068841","-8,644723","0,918439","4730,943567"
20/03/2024 13:01:05,38,0,"30,66041","-0,321059","-0,46828","-0,372651","8,758365","2,634042","3,204425","3,079843","-8,65352","0,928359","4687,700145"
20/03/2024 13:01:05,38,0,"30,677534","-0,343429","-0,474534","-0,360414","8,96539","2,788498","3,184993","3,059933","-8,647837","0,8567","4613,621742"
20/03/2024 13:01:06,38,0,"30,701446","-0,349022","-0,490717","-0,328676","8,944654","2,652381","3,186383","3,054113","-8,659427","0,941169","4340,609007"
20/03/2024 13:01:06,38,0,"30,678845","-0,275531","-0,466403","-0,432178","8,872262","2,540414","3,214191","3,058656","-8,650309","0,89924","4041,120488"
20/03/2024 13:01:06,38,0,"30,712476","-0,359971","-0,441308","-0,322787","8,934236","2,933716","3,209308","3,065966","-8,642315","0,928552","4324,269592"
20/03/2024 13:01:06,38,0,"30,618758","-0,337364","-0,472345","-0,491069","8,640574","2,865969","3,199677","3,071254","-8,644434","0,90839","4672,461588"
20/03/2024 13:01:07,38,0,"30,673677","-0,305699","-0,489779","-0,318697","8,963759","2,995305","3,193912","3,046092","-8,650406","0,90107","4022,420591"
20/03/2024 13:01:07,38,0,"30,640433","-0,375409","-0,40519","-0,326067","8,839211","2,751476","3,203204","3,051522","-8,652268","0,911889","4429,354112"
20/03/2024 13:01:07,38,0,"30,665887","-0,330433","-0,602042","-0,412923","8,914665","2,95112","3,179635","3,074519","-8,643567","0,939147","4852,49872"
20/03/2024 13:01:07,38,0,"30,66743","-0,33059","-0,459055","-0,315029","8,879684","3,038001","3,207714","3,068273","-8,647195","0,920558","4321,333154"
20/03/2024 13:01:08,38,0,"30,687639","-0,330354","-0,562171","-0,278601","8,902417","2,766596","3,18757","3,082114","-8,639361","0,903446","4660,764841"
20/03/2024 13:01:08,38,0,"30,673446","-0,324919","-0,452488","-0,369301","8,867868","2,857111","3,198694","3,061743","-8,643888","0,893012","3782,885828"
20/03/2024 13:01:08,38,0,"30,664807","-0,340279","-0,55451","-0,355936","8,882713","2,696634","3,199745","3,058514","-8,652525","0,915742","4057,720462"
20/03/2024 13:01:08,38,0,"30,671903","-0,333977","-0,611658","-0,261145","8,852857","2,700856","3,20395","3,058762","-8,656538","0,903574","4316,982459"
20/03/2024 13:01:09,38,0,"30,6763","-0,33571","-0,398232","-0,335906","8,931141","2,736459","3,197235","3,066676","-8,661065","0,902772","4684,736229"
20/03/2024 13:01:09,38,0,"30,672752","-0,325234","-0,472579","-0,377624","8,858615","2,709264","3,197337","3,061459","-8,642829","0,910798","4381,882052"
20/03/2024 13:01:09,38,0,"30,682934","-0,278052","-0,463511","-0,358087","8,801001","2,813687","3,207748","3,066783","-8,641545","0,952759","4027,228919"
20/03/2024 13:01:09,38,0,"30,642901","-0,306802","-0,44811","-0,362178","8,913667","2,88095","3,214225","3,057946","-8,624465","0,935455","4285,446171"
20/03/2024 13:01:10,38,0,"30,689259","-0,31783","-0,334986","-0,394268","8,783627","2,971015","3,201746","3,062737","-8,646264","0,943385","4653,346698"
20/03/2024 13:01:10,38,0,"30,698669","-0,276397","-0,454989","-0,330475","8,961529","2,436682","3,198727","3,063979","-8,647227","0,904505","4358,030894"
20/03/2024 13:01:10,38,0,"30,696664","-0,31523","-0,449282","-0,324938","8,928012","2,680822","3,20256","3,068415","-8,648929","0,947494","4041,309757"
20/03/2024 13:01:11,38,0,"30,686713","-0,311213","-0,521753","-0,418601","8,874092","2,773067","3,196557","3,097942","-8,658143","0,92303","4652,69263"
20/03/2024 13:01:11,38,0,"30,665656","-0,310347","-0,56311","-0,418284","8,919857","2,806041","3,173361","3,073845","-8,641159","0,938537","4028,64423"
20/03/2024 13:01:11,38,0,"30,710548","-0,317121","-0,511121","-0,276555","8,886773","2,855831","3,201474","3,072922","-8,64864","0,93035","4319,713698"
20/03/2024 13:01:11,38,0,"30,687947","-0,322241","-0,403314","-0,448682","8,883279","2,892334","3,191606","3,07388","-8,670728","0,969262","4699,464445"
20/03/2024 13:01:12,38,0,"30,689953","-0,347368","-0,394401","-0,319261","8,846201","2,886314","3,193471","3,071928","-8,633005","0,925631","3992,381448"
20/03/2024 13:01:12,38,0,"30,690416","-0,320114","-0,449439","-0,301523","8,850294","2,751718","3,18774","3,061317","-8,635541","0,929901","4708,500231"
20/03/2024 13:01:12,38,0,"30,63781","-0,339097","-0,444435","-0,299901","8,898323","2,854862","3,185841","3,086053","-8,628285","0,933015","3759,740085"
20/03/2024 13:01:12,38,0,"30,670978","-0,362491","-0,485635","-0,298737","8,894096","2,769053","3,194014","3,059827","-8,657051","0,926754","4639,523769"
20/03/2024 13:01:13,38,0,"30,659485","-0,350282","-0,492202","-0,329205","8,964557","2,865588","3,206799","3,069799","-8,664243","0,933272","4387,531199"
20/03/2024 13:01:13,38,0,"30,753974","-0,340594","-0,471407","-0,343029","8,856019","2,868598","3,195201","3,060288","-8,665495","0,940688","4745,594632"
20/03/2024 13:01:13,38,0,"30,665578","-0,383444","-0,46656","-0,392964","8,837281","2,686358","3,192182","3,073419","-8,642347","0,948393","4872,317619"
20/03/2024 13:01:13,38,0,"30,690878","-0,333977","-0,485166","-0,476928","8,753872","2,820815","3,193098","3,051203","-8,656441","0,900621","4223,854749"
20/03/2024 13:01:14,38,0,"30,661645","-0,328857","-0,378766","-0,273946","8,83738","2,811646","3,174853","3,071503","-8,669926","0,939564","4622,059274"
20/03/2024 13:01:14,38,0,"30,709545","-0,326573","-0,479225","-0,354948","8,802599","2,437789","3,200186","3,05752","-8,62058","0,938344","3787,762619"
20/03/2024 13:01:14,38,0,"30,694427","-0,334214","-0,473283","-0,323951","8,801434","2,949355","3,198626","3,071467","-8,660679","0,922581","4725,184282"
20/03/2024 13:01:15,38,0,"30,691496","-0,328936","-0,504867","-0,344193","8,978636","2,51045","3,200728","3,06153","-8,672687","0,931987","4113,226602"
20/03/2024 13:01:15,38,0,"30,73901","-0,335474","-0,44295","-0,342077","8,895693","2,70134","3,210393","3,078778","-8,663826","0,912949","4689,457498"
20/03/2024 13:01:15,38,0,"30,69111","-0,332087","-0,411132","-0,231205","8,90478","2,694697","3,206222","3,071254","-8,641641","0,87423","4030,532167"
20/03/2024 13:01:15,38,0,"30,780971","-0,31011","-0,434585","-0,325961","8,83119","2,814172","3,205815","3,076897","-8,654997","0,940303","4391,438462"
20/03/2024 13:01:16,38,0,"30,641127","-0,323107","-0,421529","-0,312173","8,892265","2,779987","3,213547","3,0572","-8,679686","0,919209","4302,041933"
20/03/2024 13:01:16,38,0,"30,674295","-0,263164","-0,488684","-0,315558","8,828494","2,683417","3,202153","3,071928","-8,661321","0,933625","4361,298921"
20/03/2024 13:01:16,38,0,"30,677843","-0,285692","-0,436774","-0,177286","8,80423","2,791647","3,185197","3,06476","-8,65917","0,959373","4365,694195"
20/03/2024 13:01:16,38,0,"30,683551","-0,300422","-0,538171","-0,37311","8,812551","2,657363","3,204696","3,066108","-8,660519","0,889962","4047,373036"
20/03/2024 13:01:17,38,0,"30,719881","-0,295066","-0,455849","-0,279553","8,831689","2,692621","3,192928","3,087153","-8,646264","0,910092","4749,820883"
20/03/2024 13:01:17,38,0,"30,660025","-0,319956","-0,510809","-0,30646","8,89353","2,749019","3,197947","3,061708","-8,653777","0,925117","4034,310456"
20/03/2024 13:01:17,38,0,"30,634416","-0,323737","-0,509558","-0,274369","8,88015","2,797218","3,20378","3,067244","-8,650438","0,929162","4702,658042"
20/03/2024 13:01:18,38,0,"30,694967","-0,319484","-0,449361","-0,45108","8,861112","2,814898","3,205001","3,061104","-8,679975","0,956676","4716,558559"
20/03/2024 13:01:18,38,0,"30,737622","-0,321847","-0,444279","-0,284737","8,85339","2,917834","3,172378","3,075974","-8,656891","0,908165","4373,985528"
20/03/2024 13:01:18,38,0,"30,6763","-0,37407","-0,539031","-0,230641","8,877521","2,748777","3,194285","3,0753","-8,65474","0,883541","5052,001803"
20/03/2024 13:01:18,38,0,"30,657556","-0,304597","-0,489153","-0,328324","8,866337","2,546504","3,207985","3,063163","-8,678498","0,940752","4080,310376"
20/03/2024 13:01:19,38,0,"30,668741","-0,269466","-0,540047","-0,278425","8,988488","2,696046","3,205035","3,071041","-8,653102","0,903061","4561,075161"
20/03/2024 13:01:19,38,0,"30,662956","-0,363909","-0,669041","-0,354702","8,748613","2,537023","3,197405","3,064227","-8,652846","0,882898","5094,427252"
20/03/2024 13:01:19,38,0,"30,669589","-0,31586","-0,439119","-0,401603","8,76369","2,873477","3,199779","3,067563","-8,655767","0,938087","4622,708838"
20/03/2024 13:01:19,38,0,"30,707","-0,342012","-0,409333","-0,430132","8,88664","3,068138","3,211309","3,063021","-8,644627","0,912114","4054,394965"
20/03/2024 13:01:20,38,0,"30,650074","-0,345399","-0,564751","-0,317039","8,763091","2,722654","3,204391","3,065469","-8,655125","0,852784","4715,785176"
20/03/2024 13:01:20,38,0,"30,760685","-0,332874","-0,44037","-0,318027","8,92961","2,827009","3,202356","3,067741","-8,626295","0,927942","4796,332492"
20/03/2024 13:01:20,38,0,"30,69111","-0,311607","-0,404252","-0,391447","8,77301","2,648229","3,165154","3,071787","-8,646425","0,911344","4021,855296"
20/03/2024 13:01:21,38,0,"30,674912","-0,333347","-0,462573","-0,387251","8,914465","2,732688","3,175871","3,068557","-8,642732","0,918824","4298,818473"
20/03/2024 13:01:21,38,0,"30,689336","-0,358474","-0,435289","-0,247533","8,925915","2,741615","3,20161","3,071609","-8,66267","0,942807","4704,86166"
20/03/2024 13:01:21,38,0,"30,702371","-0,32295","-0,459915","-0,320742","8,854155","2,817874","3,195811","3,056881","-8,641577","0,884985","4251,052313"
20/03/2024 13:01:21,38,0,"30,661799","-0,345635","-0,438728","-0,266011","8,942457","2,958178","3,188961","3,053332","-8,64864","0,879335","4036,768269"
20/03/2024 13:01:22,38,0,"30,677843","-0,324761","-0,458429","-0,436445","8,725314","2,538961","3,201508","3,078139","-8,624882","0,931056","3947,650118"
20/03/2024 13:01:22,38,0,"30,674912","-0,33122","-0,524724","-0,315346","8,924351","2,802823","3,205171","3,072603","-8,656987","0,942261","4718,658179"
20/03/2024 13:01:22,38,0,"30,679308","-0,350361","-0,46914","-0,320425","8,896692","2,792374","3,202017","3,08364","-8,655253","0,948489","4741,149972"
20/03/2024 13:01:22,38,0,"30,702603","-0,3658","-0,465543","-0,300359","8,904114","2,82431","3,191843","3,06696","-8,640614","0,885467","4856,023584"
20/03/2024 13:01:23,38,0,"30,699903","-0,315388","-0,483446","-0,308329","8,870531","2,732169","3,206019","3,071006","-8,638302","0,909128","3995,094447"
20/03/2024 13:01:23,38,0,"30,677534","-0,319956","-0,491342","-0,254762","8,863109","2,6693","3,195947","3,079878","-8,652428","0,912371","4336,746893"
20/03/2024 13:01:23,38,0,"30,693578","-0,353197","-0,474847","-0,481583","8,85785","2,611068","3,201271","3,058088","-8,663151","0,905019","4105,140953"
20/03/2024 13:01:24,38,0,"30,679925","-0,284274","-0,458976","-0,313618","8,908108","2,50616","3,19849","3,067315","-8,663633","0,904473","3972,790159"
20/03/2024 13:01:24,38,0,"30,715176","-0,337994","-0,457257","-0,329911","8,966554","2,776492","3,186519","3,071077","-8,637275","0,909835","4078,208033"
20/03/2024 13:01:24,38,0,"30,661799","-0,274901","-0,274007","-0,437785","8,924018","2,758119","3,21392","3,076826","-8,650052","0,975105","4024,776915"
20/03/2024 13:01:24,38,0,"30,683474","-0,36895","-0,542549","-0,332802","8,892265","2,858287","3,171598","3,073206","-8,649507","0,899079","3848,310326"
20/03/2024 13:01:25,38,0,"30,687716","-0,303415","-0,489857","-0,397689","8,854921","2,844793","3,190283","3,065753","-8,649924","0,940206","3788,206291"
20/03/2024 13:01:25,38,0,"30,646835","-0,329251","-0,359769","-0,251659","8,926914","2,572661","3,197066","3,059188","-8,646425","0,929997","3750,152549"
20/03/2024 13:01:25,38,0,"30,6004","-0,319169","-0,448501","-0,331251","8,803997","2,624943","3,205713","3,07349","-8,644466","0,904537","4084,231028"
20/03/2024 13:01:25,38,0,"30,699672","-0,339964","-0,578901","-0,346168","8,836881","2,896382","3,179737","3,067386","-8,65352","0,895997","4286,048583"
20/03/2024 13:01:26,38,0,"30,667661","-0,31586","-0,357892","-0,354137","8,887972","2,658747","3,210902","3,06767","-8,65352","0,886173","4752,38038"
20/03/2024 13:01:26,38,0,"30,675452","-0,308299","-0,474768","-0,39776","8,751142","2,714557","3,198117","3,062666","-8,658721","0,930799","4755,72144"
20/03/2024 13:01:26,38,0,"30,697512","-0,327282","-0,441074","-0,243936","8,832122","2,771959","3,196591","3,065611","-8,648832","0,892402","4729,835345"
20/03/2024 13:01:27,38,0,"30,697743","-0,37604","-0,479068","-0,316052","8,901285","2,977347","3,208392","3,06444","-8,638719","0,892755","4624,874971"
20/03/2024 13:01:27,38,0,"30,655551","-0,352252","-0,345697","-0,343135","8,886108","2,885345","3,196761","3,065647","-8,65352","0,946082","4633,658784"
20/03/2024 13:01:27,38,0,"30,643749","-0,345162","-0,423327","-0,312455","8,722086","2,865796","3,200728","3,078423","-8,659202","0,942903","4170,077981"
20/03/2024 13:01:27,38,0,"30,687022","-0,293648","-0,521597","-0,338057","8,839577","2,924339","3,218193","3,049286","-8,635124","0,863314","4026,662941"
20/03/2024 13:01:28,38,0,"30,670746","-0,353669","-0,49486","-0,375402","8,908075","2,795315","3,195811","3,06916","-8,623887","0,910413","4255,436022"
