Time,Untitled,Untitled 1,Untitled 2,Untitled 3,Untitled 4,Untitled 5,Untitled 6,Untitled 7,Untitled 8,Untitled 9,Untitled 10,Untitled 11,Untitled 12
20/03/2024 09:58:12,35,0,"0,599073","0,746963","-0,450924","0,407364","4,070292","2,273195","3,088343","2,950343","-8,65917","0,869093","3998,370604"
20/03/2024 09:58:12,35,0,"0,607172","0,762638","-0,348902","0,469747","4,048192","2,253473","3,063554","2,937389","-8,672366","0,898566","3979,029613"
20/03/2024 09:58:12,35,0,"0,557498","0,755233","-0,43435","0,394775","4,064035","2,155554","3,073253","2,946616","-8,680681","0,863089","3982,106698"
20/03/2024 09:58:13,35,0,"0,558269","0,73176","-0,558419","0,277591","4,131368","2,358762","3,066877","2,909708","-8,646778","0,879238","4110,625163"
20/03/2024 09:58:13,35,0,"0,588197","0,743182","-0,480241","0,199586","4,02699","2,271292","3,068471","2,947965","-8,640549","0,8262","4024,870481"
20/03/2024 09:58:13,35,0,"0,57223","0,75035","-0,442559","0,245712","3,992175","2,164101","3,071726","2,930966","-8,657308","0,854742","4404,315443"
20/03/2024 09:58:13,35,0,"0,575624","0,743103","-0,438103","0,363601","4,050255","2,218527","3,062468","2,927133","-8,657565","0,825783","3847,318426"
20/03/2024 09:58:13,35,0,"0,616196","0,745545","-0,512059","0,461919","4,059541","2,233682","3,025606","2,947468","-8,651915","0,871726","4287,353622"
20/03/2024 09:58:13,35,0,"0,599844","0,7932","-0,503069","0,436599","4,054915","2,23683","3,073761","2,936182","-8,662285","0,874326","4054,679228"
20/03/2024 09:58:13,35,0,"0,541454","0,717661","-0,468671","0,318639","3,983122","2,364194","3,070302","2,947965","-8,665238","0,837855","4328,931436"
20/03/2024 09:58:14,35,0,"0,561432","0,75799","-0,424891","0,190065","4,150938","2,320321","3,089598","2,937034","-8,641031","0,885242","3852,188147"
20/03/2024 09:58:14,35,0,"0,508055","0,724356","-0,443575","0,219334","3,972971","2,365924","3,05728","2,919857","-8,64071","0,807933","4089,399905"
20/03/2024 09:58:14,35,0,"0,520937","0,730421","-0,477348","0,318533","4,122614","2,427063","3,068132","2,95634","-8,650662","0,819523","4008,874456"
20/03/2024 09:58:14,35,0,"0,552716","0,732312","-0,516281","0,431944","4,017304","2,45419","3,070811","2,938702","-8,645975","0,846138","4341,523817"
