Time,Frequencia CMB,Untitled 1,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2,
20/03/2024 14:36:06,53,0,"-0,538257","-0,300894","-0,481335","-0,938823","8,941525","6,129682","3,259125","3,106921","-8,636344","0,949356","5818,059535"
20/03/2024 14:36:06,53,0,"-0,504087","-0,34532","-0,518783","-0,940445","9,147585","5,718076","3,223856","3,092051","-8,638655","0,922902","5170,290503"
20/03/2024 14:36:06,53,0,"-0,49352","-0,348313","-0,580231","-0,937553","9,277724","6,032109","3,222771","3,094642","-8,695546","0,941876","5547,351491"
20/03/2024 14:36:06,53,0,"-0,469069","-0,332953","-0,421607","-0,945629","8,88045","6,024289","3,240372","3,096239","-8,654965","0,900011","5525,693166"
20/03/2024 14:36:06,53,0,"-0,499151","-0,310741","-0,608765","-0,938823","9,275893","6,063595","3,231283","3,09638","-8,634867","0,89802","5074,064362"
20/03/2024 14:36:06,53,0,"-0,525916","-0,348392","-0,429191","-0,926868","8,671628","6,001764","3,255157","3,081865","-8,658592","0,954301","5790,865759"
20/03/2024 14:36:06,53,0,"-0,536175","-0,302864","-0,528008","-0,926057","9,17318","5,913498","3,234098","3,100781","-8,649346","0,924732","5393,96677"
20/03/2024 14:36:07,53,0,"-0,503007","-0,35556","-0,497127","-0,931805","9,186194","5,924744","3,243898","3,095032","-8,640967","0,945472","5406,363587"
20/03/2024 14:36:07,53,0,"-0,513575","-0,303573","-0,437712","-0,947639","8,975475","5,866338","3,221822","3,088183","-8,659491","0,969679","5706,835609"
20/03/2024 14:36:07,53,0,"-0,472463","-0,336577","-0,487042","-0,959488","9,264344","5,970347","3,228333","3,078991","-8,640292","0,982842","5325,167622"
20/03/2024 14:36:07,53,0,"-0,499074","-0,331063","-0,535825","-0,931946","8,860479","6,093282","3,24634","3,088821","-8,665335","0,863603","5872,417886"
20/03/2024 14:36:07,53,0,"-0,497068","-0,335395","-0,454208","-0,933392","9,214218","5,963531","3,241525","3,100817","-8,6462","0,969486","5850,175137"
20/03/2024 14:36:07,53,0,"-0,487118","-0,309638","-0,575774","-0,926692","9,016081","6,02806","3,246577","3,092512","-8,634417","0,932854","5173,076612"
20/03/2024 14:36:08,53,0,"-0,509872","-0,300107","-0,657079","-0,930077","9,147518","6,110271","3,235488","3,087792","-8,660294","0,946499","5886,327906"
20/03/2024 14:36:08,53,0,"-0,492209","-0,287189","-0,572022","-0,943654","9,30515","6,107641","3,223721","3,101775","-8,681355","0,940431","5730,546559"
20/03/2024 14:36:08,53,0,"-0,483338","-0,333505","-0,523395","-0,947815","8,990718","5,978478","3,244441","3,102733","-8,651626","0,942389","5777,722312"
20/03/2024 14:36:08,53,0,"-0,546665","-0,292387","-0,475707","-0,950284","9,086509","5,738109","3,238303","3,095458","-8,671884","0,942678","5890,327846"
20/03/2024 14:36:08,53,0,"-0,491669","-0,33122","-0,385255","-0,953634","8,927047","5,99692","3,260956","3,102094","-8,636857","0,914683","5730,814781"
20/03/2024 14:36:08,53,0,"-0,439604","-0,371471","-0,471094","-0,944783","9,062145","6,206771","3,225077","3,089673","-8,657469","0,947912","5856,619796"
20/03/2024 14:36:08,53,0,"-0,477168","-0,355717","-0,538484","-0,93773","9,206763","6,073491","3,238744","3,082291","-8,66649","0,960625","5872,967863"
20/03/2024 14:36:09,53,0,"-0,47254","-0,36257","-0,537076","-0,934591","8,946518","5,77444","3,237387","3,094996","-8,633647","0,922645","5045,26402"
20/03/2024 14:36:09,53,0,"-0,462435","-0,343745","-0,525193","-0,941609","9,205598","5,798279","3,22467","3,115829","-8,667614","0,951893","5760,42471"
20/03/2024 14:36:09,53,0,"-0,475239","-0,31208","-0,516046","-0,939705","8,740092","6,056225","3,256242","3,104791","-8,640132","1,006664","5836,487228"
20/03/2024 14:36:09,53,0,"-0,477939","-0,301603","-0,507134","-0,920768","9,153309","6,100756","3,223348","3,086976","-8,641609","0,960015","5580,325737"
20/03/2024 14:36:09,53,0,"-0,476474","-0,345162","-0,510652","-0,946228","9,129511","6,182862","3,249731","3,09269","-8,661482","0,917347","5664,880693"
20/03/2024 14:36:09,53,0,"-0,496451","-0,29286","-0,600713","-0,936284","8,991584","6,020967","3,241016","3,105004","-8,649731","0,998831","5101,834471"
20/03/2024 14:36:09,53,0,"-0,441455","-0,317357","-0,49142","-0,942702","9,344591","6,034461","3,226637","3,101881","-8,639586","0,899529","5247,035222"
20/03/2024 14:36:10,53,0,"-0,473774","-0,367769","-0,481804","-0,944606","8,813583","5,895783","3,241457","3,107453","-8,664853","0,889063","5617,309904"
20/03/2024 14:36:10,53,0,"-0,507404","-0,294435","-0,569755","-0,944642","9,091402","5,87921","3,220228","3,084882","-8,646489","1,005894","5046,918636"
20/03/2024 14:36:10,53,0,"-0,532935","-0,32098","-0,510261","-0,924893","9,028063","5,910281","3,252309","3,096913","-8,6218","0,984608","5212,366319"
20/03/2024 14:36:10,53,0,"-0,488275","-0,333505","-0,491499","-0,939352","9,160831","6,152483","3,227587","3,092619","-8,652974","0,938697","5110,566168"
20/03/2024 14:36:10,53,0,"-0,49568","-0,346344","-0,450846","-0,943231","9,15088","5,950625","3,240066","3,092654","-8,65795","0,966822","5090,493913"
20/03/2024 14:36:10,53,0,"-0,525607","-0,287976","-0,471485","-0,948979","8,895294","5,903049","3,233521","3,090383","-8,642604","0,96268","5190,799686"
20/03/2024 14:36:11,53,0,"-0,490975","-0,321296","-0,52105","-0,962873","9,156871","5,936508","3,211953","3,100994","-8,690441","0,899433","5197,856957"
20/03/2024 14:36:11,53,0,"-0,462975","-0,323107","-0,474221","-0,929266","8,777869","6,014116","3,248137","3,086266","-8,63827","1,010164","5075,015564"
20/03/2024 14:36:11,53,0,"-0,476242","-0,31334","-0,507603","-0,92782","9,218812","6,034634","3,229893","3,091802","-8,623084","0,936097","5058,992029"
20/03/2024 14:36:11,53,0,"-0,468066","-0,331378","-0,443028","-0,924823","8,972246","5,947061","3,260108","3,098368","-8,618975","0,919884","5146,365955"
20/03/2024 14:36:11,53,0,"-0,485112","-0,341618","-0,458664","-0,945594","9,211822","6,028925","3,231317","3,077891","-8,629184","0,93279","4912,085727"
20/03/2024 14:36:11,53,0,"-0,48303","-0,362806","-0,429269","-0,942632","9,211156","6,142553","3,224094","3,08616","-8,610659","0,974334","5071,093727"
20/03/2024 14:36:11,53,0,"-0,489201","-0,292939","-0,528164","-0,929831","8,822935","6,129197","3,253224","3,098936","-8,654965","0,937638","5238,438433"
20/03/2024 14:36:12,53,0,"-0,472848","-0,32421","-0,524021","-0,937977","9,284114","6,15923","3,225688","3,091128","-8,65856","0,932244","5080,368109"
20/03/2024 14:36:12,53,0,"-0,524682","-0,339727","-0,52449","-0,938823","8,935667","6,008892","3,249426","3,099858","-8,642443","0,977673","5206,265161"
20/03/2024 14:36:12,53,0,"-0,425643","-0,341539","-0,55881","-0,938506","9,282117","5,971904","3,241592","3,089673","-8,667967","0,974366","4931,454891"
20/03/2024 14:36:12,53,0,"-0,495448","-0,319248","-0,456475","-0,936742","9,191186","6,068923","3,212699","3,092725","-8,636536","0,972729","5115,237371"
20/03/2024 14:36:12,53,0,"-0,483955","-0,340988","-0,437399","-0,931417","8,853689","5,828728","3,233759","3,089389","-8,666169","0,942839","5065,751143"
20/03/2024 14:36:12,53,0,"-0,528693","-0,291363","-0,491264","-0,941291","9,247868","5,944708","3,219719","3,098474","-8,662959","0,933978","5004,888875"
20/03/2024 14:36:12,53,0,"-0,5199","-0,306802","-0,581247","-0,928702","8,761627","5,89907","3,234742","3,090951","-8,62851","0,966854","5098,847533"
20/03/2024 14:36:13,53,0,"-0,472848","-0,356032","-0,488684","-0,935579","9,369853","5,955573","3,230741","3,092122","-8,631303","0,969005","3879,5386"
20/03/2024 14:36:13,53,0,"-0,506093","-0,271908","-0,558028","-0,925458","9,157603","6,173209","3,216396","3,069728","-8,653712","0,949709","3847,771644"
20/03/2024 14:36:13,53,0,"-0,511569","-0,316333","-0,509636","-0,949967","8,918859","6,06484","3,23247","3,09127","-8,66084","0,933946","4907,485446"
20/03/2024 14:36:13,53,0,"-0,426568","-0,327046","-0,494391","-0,961886","9,204533","6,107572","3,24478","3,087792","-8,660904","0,957158","4944,757712"
20/03/2024 14:36:13,53,0,"-0,503624","-0,307432","-0,583123","-0,938223","8,879052","5,975122","3,253428","3,081298","-8,62684","0,914008","5005,240805"
20/03/2024 14:36:13,53,0,"-0,476782","-0,29735","-0,530431","-0,932793","9,333075","5,96661","3,233894","3,092725","-8,646617","0,915325","4864,109706"
20/03/2024 14:36:14,53,0,"-0,509949","-0,315073","-0,482821","-0,935014","8,836082","6,087262","3,249155","3,08907","-8,645461","0,947302","4902,77472"
20/03/2024 14:36:14,53,0,"-0,470611","-0,291915","-0,513936","-0,965624","9,2263","6,038717","3,228536","3,094713","-8,660166","0,919691","4975,548251"
20/03/2024 14:36:14,53,0,"-0,511338","-0,300737","-0,399561","-0,936883","9,149049","6,008926","3,229214","3,092406","-8,657918","0,968652","5102,790841"
20/03/2024 14:36:14,53,0,"-0,521442","-0,311765","-0,471641","-0,945382","8,879384","6,051969","3,241999","3,09631","-8,657116","0,950223","4846,026473"
20/03/2024 14:36:14,53,0,"-0,490126","-0,307038","-0,507056","-0,937765","9,04081","5,874919","3,242813","3,087295","-8,642251","0,997803","3383,989924"
20/03/2024 14:36:14,53,0,"-0,478633","-0,33445","-0,367508","-0,938188","9,321059","6,097711","3,235624","3,097481","-8,673232","0,974944","5657,984777"
20/03/2024 14:36:14,53,0,"-0,515194","-0,286559","-0,530353","-0,951941","9,213087","5,928619","3,231521","3,109476","-8,654066","0,959726","3645,181539"
20/03/2024 14:36:15,53,0,"-0,503007","-0,299634","-0,397059","-0,947392","9,316799","6,017611","3,231826","3,105608","-8,649988","0,965024","4891,303435"
20/03/2024 14:36:15,53,0,"-0,499228","-0,336262","-0,493062","-0,95039","8,946251","5,908481","3,235827","3,065398","-8,683891","0,952888","4414,336883"
20/03/2024 14:36:15,53,0,"-0,488429","-0,284904","-0,481648","-0,931065","9,243075","6,079027","3,250647","3,100142","-8,657051","0,959309","4230,986067"
20/03/2024 14:36:15,53,0,"-0,483416","-0,301918","-0,478443","-0,937694","8,905379","6,292026","3,248748","3,089992","-8,643663","0,966886","4433,093659"
20/03/2024 14:36:15,53,0,"-0,533321","-0,328227","-0,467107","-0,96372","9,124419","5,737659","3,225722","3,078813","-8,660968","0,941972","4600,888954"
20/03/2024 14:36:15,53,0,"-0,473697","-0,300186","-0,48587","-0,928208","8,916063","6,209678","3,262991","3,090738","-8,657276","0,973853","4032,98888"
20/03/2024 14:36:15,53,0,"-0,519437","-0,328857","-0,47727","-0,941468","9,044638","5,881389","3,229384","3,087011","-8,669605","0,918921","4253,14592"
20/03/2024 14:36:16,53,0,"-0,49622","-0,345399","-0,441699","-0,957548","9,200372","5,903464","3,238574","3,094464","-8,653038","0,951957","3760,799108"
20/03/2024 14:36:16,53,0,"-0,498225","-0,298453","-0,565455","-0,952823","8,936799","6,0082","3,237523","3,10394","-8,659202","0,935326","4094,098504"
20/03/2024 14:36:16,53,0,"-0,512649","-0,308693","-0,505805","-0,928138","9,361166","6,066328","3,221347","3,086869","-8,63278","0,940367","4102,546883"
20/03/2024 14:36:16,53,0,"-0,476011","-0,31208","-0,503851","-0,953564","8,749378","5,788833","3,255869","3,096842","-8,667197","0,978058","4214,960691"
20/03/2024 14:36:16,53,0,"-0,453488","-0,29861","-0,468202","-0,931347","9,160499","5,950348","3,235454","3,093541","-8,63095","0,964157","4151,657993"
20/03/2024 14:36:16,53,0,"-0,460893","-0,339491","-0,482977","-0,941926","8,915597","6,030967","3,259701","3,10433","-8,683956","0,952246","3149,102463"
20/03/2024 14:36:17,53,0,"-0,46876","-0,307826","-0,56264","-0,946722","9,124719","6,015916","3,237082","3,09017","-8,662156","0,966115","3602,061419"
20/03/2024 14:36:17,53,0,"-0,524296","-0,320035","-0,481414","-0,95173","9,377109","6,094285","3,225993","3,092193","-8,666715","0,999762","3729,654828"
20/03/2024 14:36:17,53,0,"-0,480407","-0,320587","-0,477192","-0,943019","8,963393","6,102762","3,241864","3,100888","-8,655029","0,964028","3856,072878"
20/03/2024 14:36:17,53,0,"-0,523371","-0,315939","-0,471485","-0,947639","9,170916","6,213968","3,243763","3,098616","-8,640549","0,976903","3393,277032"
20/03/2024 14:36:17,53,0,"-0,502699","-0,33059","-0,500567","-0,943125","9,020108","6,065498","3,241728","3,09308","-8,654611","0,995492","5608,763811"
20/03/2024 14:36:17,53,0,"-0,47254","-0,308693","-0,529337","-0,937977","9,179637","6,141653","3,238506","3,091377","-8,660936","0,992666","3623,048151"
20/03/2024 14:36:17,53,0,"-0,49676","-0,289237","-0,523239","-0,93847","9,149215","6,079442","3,233928","3,103585","-8,66084","1,016938","3778,990824"
20/03/2024 14:36:18,53,0,"-0,511261","-0,296956","-0,399874","-0,932969","8,9138","5,946438","3,231724","3,087153","-8,65185","0,872625","3223,514183"
20/03/2024 14:36:18,53,0,"-0,532009","-0,261904","-0,576947","-0,964319","9,433225","6,178399","3,230469","3,086763","-8,630725","0,915999","3339,184621"
20/03/2024 14:36:18,53,0,"-0,484573","-0,309717","-0,500411","-0,938435","8,714364","5,934916","3,235522","3,094642","-8,648961","0,948907","3628,143958"
20/03/2024 14:36:18,53,0,"-0,560857","-0,260014","-0,483524","-0,931171","9,206563","6,005224","3,224399","3,0945","-8,637981","0,949934","3167,079003"
20/03/2024 14:36:18,53,0,"-0,464826","-0,301918","-0,441465","-0,952329","9,212454","6,041624","3,243017","3,095706","-8,639779","0,940527","3267,991785"
20/03/2024 14:36:18,53,0,"-0,504627","-0,297114","-0,502287","-0,946969","8,995345","6,030309","3,244577","3,087224","-8,647998","0,959341","3273,431564"
20/03/2024 14:36:18,53,0,"-0,490512","-0,284983","-0,505961","-0,955926","9,394117","6,006158","3,23264","3,098616","-8,667132","0,934524","3155,231111"
20/03/2024 14:36:19,53,0,"-0,511492","-0,303021","-0,549976","-0,95448","8,90731","6,134699","3,247018","3,080872","-8,667261","0,939564","3592,876014"
20/03/2024 14:36:19,53,0,"-0,442458","-0,29097","-0,512685","-0,930324","9,185628","5,963946","3,224195","3,107914","-8,641127","0,956805","3514,792275"
20/03/2024 14:36:19,53,0,"-0,498379","-0,31397","-0,44209","-0,931629","9,071065","6,061588","3,263771","3,086018","-8,658785","0,921585","3250,203832"
20/03/2024 14:36:19,53,0,"-0,461201","-0,335631","-0,541376","-0,939387","8,999805","6,099302","3,23247","3,09269","-8,634096","0,896704","3577,255939"
20/03/2024 14:36:19,53,0,"-0,481796","-0,330984","-0,40175","-0,961181","9,535872","6,348909","3,231215","3,108056","-8,654033","0,954814","3523,447979"
20/03/2024 14:36:19,53,0,"-0,520594","-0,330039","-0,487902","-0,962062","8,912169","6,043492","3,215446","3,084137","-8,656538","0,920783","3616,94272"
20/03/2024 14:36:20,53,0,"-0,500539","-0,300422","-0,45882","-0,951871","9,25539","5,98","3,225823","3,103372","-8,657661","0,966822","3664,358609"
20/03/2024 14:36:20,53,0,"-0,511878","-0,302155","-0,414493","-0,942667","9,011188","6,118782","3,239049","3,096877","-8,659427","0,95292","3553,536408"
20/03/2024 14:36:20,53,0,"-0,454028","-0,315152","-0,649653","-0,940516","9,255923","6,224763","3,209376","3,082895","-8,651722","0,996358","3532,704299"
20/03/2024 14:36:20,53,0,"-0,482027","-0,316806","-0,505649","-0,954057","9,160432","6,174074","3,24088","3,081723","-8,65856","0,998798","3660,240667"
20/03/2024 14:36:20,53,0,"-0,504242","-0,310819","-0,485557","-0,943055","9,084512","6,059374","3,232911","3,104685","-8,654579","0,96573","3694,698153"
20/03/2024 14:36:20,53,0,"-0,496143","-0,273877","-0,603215","-0,944218","9,279954","6,016538","3,23481","3,105572","-8,659941","0,921971","3576,501754"
20/03/2024 14:36:20,53,0,"-0,507481","-0,337207","-0,488606","-0,94376","8,687338","6,031347","3,274555","3,084776","-8,65551","0,947205","3615,163959"
20/03/2024 14:36:21,53,0,"-0,481487","-0,322556","-0,493766","-0,952365","8,938197","5,743334","3,231419","3,079736","-8,677085","0,886366","3580,609322"
20/03/2024 14:36:21,53,0,"-0,484264","-0,320508","-0,521753","-0,953599","9,153376","6,053595","3,251664","3,108979","-8,666266","0,971092","3629,588943"
20/03/2024 14:36:21,53,0,"-0,466369","-0,289709","-0,556621","-0,955397","9,238848","5,987716","3,214361","3,095138","-8,650341","0,856123","3786,079448"
20/03/2024 14:36:21,53,0,"-0,41577","-0,313104","-0,494938","-0,949261","9,427733","6,06183","3,243661","3,07679","-8,642765","0,940816","3593,381008"
20/03/2024 14:36:21,53,0,"-0,49676","-0,314285","-0,557481","-0,91449","9,04354","6,119959","3,227994","3,093506","-8,654387","0,936418","3803,85867"
20/03/2024 14:36:21,53,0,"-0,50833","-0,334844","-0,431458","-0,9451","9,276126","6,035569","3,235488","3,101562","-8,660101","0,966083","4626,718404"
20/03/2024 14:36:21,53,0,"-0,49406","-0,317357","-0,515108","-0,954445","9,280054","6,08996","3,224433","3,086798","-8,652525","0,916127","5134,32471"
20/03/2024 14:36:22,53,0,"-0,499999","-0,301288","-0,530666","-0,937166","9,132407","5,857238","3,240304","3,091802","-8,678562","0,932276","5149,139241"
20/03/2024 14:36:22,53,0,"-0,47979","-0,336892","-0,374388","-0,945206","8,889669","5,97571","3,254682","3,114764","-8,670664","0,920333","5903,727372"
20/03/2024 14:36:22,53,0,"-0,51612","-0,275689","-0,516594","-0,952365","9,128879","6,056363","3,242644","3,07459","-8,628028","0,87911","5136,971475"
20/03/2024 14:36:22,53,0,"-0,526379","-0,317278","-0,411835","-0,93043","8,95424","6,055844","3,259328","3,090347","-8,626038","0,932019","5168,958928"
20/03/2024 14:36:22,53,0,"-0,460584","-0,306329","-0,497596","-0,93914","9,329613","6,122623","3,237591","3,110541","-8,6645","0,989841","5118,953056"
20/03/2024 14:36:22,53,0,"-0,50239","-0,309953","-0,500958","-0,945382","9,219344","6,022836","3,231114","3,082753","-8,671017","0,947783","4430,082146"
20/03/2024 14:36:23,53,0,"-0,481719","-0,328148","-0,471172","-0,931805","9,254492","6,1229","3,23013","3,096806","-8,65429","0,936033","3758,245356"
20/03/2024 14:36:23,53,0,"-0,494986","-0,31783","-0,535435","-0,948873","8,992815","5,985225","3,23186","3,099504","-8,644306","0,915549","3803,769617"
20/03/2024 14:36:23,53,0,"-0,50239","-0,324919","-0,535747","-0,952118","9,151678","5,99256","3,230571","3,095813","-8,630565","0,935968","3724,852652"
20/03/2024 14:36:23,53,0,"-0,481641","-0,312946","-0,46398","-0,943196","8,717526","5,94149","3,268349","3,09017","-8,629762","0,911279","3775,717036"
20/03/2024 14:36:23,53,0,"-0,50779","-0,326731","-0,477505","-0,946228","9,31154","6,184454","3,232707","3,100568","-8,669251","1,012572","4119,88229"
20/03/2024 14:36:23,53,0,"-0,474237","-0,320823","-0,591957","-0,945841","9,068835","6,16096","3,261634","3,099468","-8,635701","1,012539","3732,539174"
20/03/2024 14:36:23,53,0,"-0,491129","-0,301525","-0,444045","-0,933004","9,057818","5,981108","3,230808","3,085343","-8,649796","0,947237","3819,75252"
20/03/2024 14:36:24,53,0,"-0,490666","-0,299083","-0,425438","-0,948133","9,186427","5,925885","3,244916","3,081156","-8,629473","0,903093","3856,614974"
20/03/2024 14:36:24,53,0,"-0,493211","-0,323816","-0,458038","-0,93981","8,867768","5,795961","3,246713","3,083462","-8,640517","1,020148","3770,237598"
20/03/2024 14:36:24,53,0,"-0,522214","-0,32098","-0,585625","-0,938929","8,79967","6,083248","3,2674","3,075868","-8,663183","0,936386","4071,62289"
20/03/2024 14:36:24,53,0,"-0,462975","-0,353748","-0,503303","-0,959417","9,173945","6,372023","3,202593","3,104472","-8,652621","0,896029","4990,372302"
20/03/2024 14:36:24,53,0,"-0,479482","-0,374228","-0,440292","-0,942949","9,2488","6,193381","3,231961","3,095103","-8,674838","0,94926","5139,378463"
20/03/2024 14:36:24,53,0,"-0,494137","-0,318381","-0,503772","-0,927856","8,954606","6,062626","3,27642","3,078281","-8,664725","0,934973","5671,386668"
20/03/2024 14:36:24,53,0,"-0,509255","-0,327046","-0,357736","-0,936354","9,203468","6,070307","3,23932","3,095919","-8,64209","0,94133","4822,810866"
20/03/2024 14:36:25,53,0,"-0,479713","-0,340673","-0,513545","-0,961075","9,28691","5,871978","3,239999","3,095138","-8,644306","0,973178","4458,712271"
20/03/2024 14:36:25,53,0,"-0,458116","-0,340673","-0,439979","-0,93311","9,096361","5,746932","3,181704","3,105217","-8,645911","0,916609","3638,186425"
20/03/2024 14:36:25,53,0,"-0,47038","-0,334844","-0,460227","-0,935473","8,916096","6,087642","3,248714","3,086976","-8,669765","0,936001","3665,646451"
20/03/2024 14:36:25,53,0,"-0,529078","-0,297744","-0,600322","-0,933181","9,175343","6,038717","3,235861","3,088963","-8,662092","0,953915","3654,243868"
20/03/2024 14:36:25,53,0,"-0,512418","-0,31523","-0,552321","-0,949014","8,769948","6,055152","3,248612","3,104862","-8,651529","0,931891","3849,845452"
20/03/2024 14:36:25,53,0,"-0,473774","-0,341854","-0,495407","-0,930747","9,245805","6,06619","3,241016","3,100746","-8,662156","0,952631","4053,731407"
20/03/2024 14:36:26,53,0,"-0,523833","-0,283408","-0,508072","-0,948944","9,166223","6,129509","3,238439","3,091377","-8,660358","0,996166","3656,812811"
20/03/2024 14:36:26,53,0,"-0,484495","-0,338073","-0,364772","-0,935896","8,999339","5,998512","3,244848","3,069373","-8,635509","0,922677","3667,965649"
20/03/2024 14:36:26,53,0,"-0,451405","-0,340751","-0,446468","-0,924223","9,245372","6,079027","3,216057","3,087863","-8,647484","0,939339","4010,473896"
20/03/2024 14:36:26,53,0,"-0,497531","-0,258281","-0,58797","-0,948027","9,111339","6,060308","3,232741","3,101775","-8,651497","0,954172","4217,232237"
20/03/2024 14:36:26,53,0,"-0,453719","-0,302785","-0,423015","-0,944747","8,902983","6,111932","3,257938","3,081794","-8,650373","0,952599","3725,987253"
20/03/2024 14:36:26,53,0,"-0,504164","-0,329802","-0,427862","-0,951448","9,142326","6,00384","3,234708","3,09599","-8,651722","0,910894","3829,428262"
20/03/2024 14:36:26,53,0,"-0,488815","-0,323107","-0,491264","-0,946475","9,067637","6,029098","3,242813","3,078813","-8,650662","0,971188","5022,152838"
20/03/2024 14:36:27,53,0,"-0,488044","-0,337443","-0,460618","-0,945664","9,026998","6,111862","3,261872","3,093861","-8,651144","0,944059","3651,420136"
20/03/2024 14:36:27,53,0,"-0,505321","-0,290655","-0,580152","-0,930501","9,230627","6,113765","3,232334","3,090454","-8,637499","0,950801","4965,185793"
20/03/2024 14:36:27,53,0,"-0,467757","-0,321059","-0,467654","-0,954163","9,100255","5,848208","3,234607","3,090063","-8,645269","1,000051","4201,947788"
20/03/2024 14:36:27,53,0,"-0,495525","-0,336183","-0,552712","-0,946511","9,079386","5,973565","3,217311","3,096877","-8,61814","0,93279","5350,049678"
20/03/2024 14:36:27,53,0,"-0,53548","-0,263558","-0,558575","-0,937765","9,191486","6,097815","3,229791","3,088999","-8,657148","1,008687","5302,886134"
20/03/2024 14:36:27,53,0,"-0,548053","-0,311686","-0,620805","-0,928138","9,005863","5,828797","3,236065","3,084385","-8,646521","0,922227","5083,820303"
20/03/2024 14:36:28,53,0,"-0,484727","-0,340988","-0,490013","-0,934203","9,209792","6,030794","3,232368","3,105998","-8,678755","0,939661","4242,697284"
20/03/2024 14:36:28,53,0,"-0,424949","-0,326967","-0,508932","-0,941891","8,808157","5,879936","3,263907","3,092725","-8,660005","0,953851","3150,504273"
20/03/2024 14:36:28,53,0,"-0,494831","-0,274034","-0,529962","-0,947674","9,225369","6,046295","3,235285","3,11125","-8,677342","0,951668","3577,339571"
20/03/2024 14:36:28,53,0,"-0,495294","-0,287504","-0,484306","-0,952259","8,902317","5,877549","3,235081","3,105821","-8,661418","0,959148","5301,023301"
20/03/2024 14:36:28,53,0,"-0,473774","-0,333347","-0,46828","-0,928349","8,715096","5,883708","3,252919","3,099113","-8,641641","0,904024","3743,747299"
20/03/2024 14:36:28,53,0,"-0,518665","-0,331693","-0,43521","-0,950108","9,122921","6,094216","3,220872","3,109618","-8,657372","0,94682","4624,768005"
20/03/2024 14:36:29,53,0,"-0,497839","-0,325313","-0,426767","-0,94175","9,229329","5,998477","3,231114","3,083391","-8,650149","0,900043","3732,62644"
20/03/2024 14:36:29,53,0,"-0,486347","-0,333505","-0,505649","-0,939352","8,909406","5,949275","3,226739","3,092157","-8,643246","0,932084","5765,014461"
20/03/2024 14:36:29,53,0,"-0,551987","-0,319484","-0,537389","-0,952188","9,275594","6,089891","3,240643","3,084811","-8,656538","0,915389","4144,661489"
20/03/2024 14:36:29,53,0,"-0,505938","-0,29735","-0,489544","-0,944712","8,675988","5,812223","3,254242","3,100497","-8,644306","0,976646","4086,529183"
20/03/2024 14:36:29,53,0,"-0,51342","-0,3146","-0,556152","-0,973065","9,071431","6,198986","3,230537","3,089496","-8,63965","0,932052","4128,092903"
20/03/2024 14:36:29,53,0,"-0,481487","-0,331772","-0,54505","-0,932899","8,970549","5,885334","3,257735","3,090702","-8,640325","0,925952","3669,168773"
20/03/2024 14:36:30,53,0,"-0,514886","-0,31334","-0,481648","-0,943689","9,05196","5,974084","3,236438","3,088218","-8,62546","0,957415","3606,62081"
20/03/2024 14:36:30,53,0,"-0,549673","-0,31334","-0,419497","-0,950425","9,272332","5,971523","3,239524","3,075584","-8,656795","0,909803","5193,840458"
20/03/2024 14:36:30,53,0,"-0,516197","-0,281281","-0,566315","-0,953105","9,12595","5,910973","3,228909","3,094216","-8,658785","0,962841","4032,611749"
20/03/2024 14:36:30,53,0,"-0,469763","-0,313891","-0,548412","-0,944747","9,188723","6,086431","3,211818","3,066995","-8,6523","0,941587","4700,788068"
20/03/2024 14:36:30,53,0,"-0,458887","-0,327282","-0,57038","-0,96647","9,141826","5,96924","3,210054","3,102094","-8,642957","0,971027","3605,607038"
20/03/2024 14:36:30,53,0,"-0,494446","-0,283014","-0,418168","-0,933322","8,954007","6,087815","3,238812","3,095529","-8,671178","0,934106","5525,563348"
20/03/2024 14:36:31,53,0,"-0,516351","-0,311134","-0,440136","-0,94771","9,275361","6,160511","3,234437","3,100888","-8,630468","0,999826","3572,314851"
20/03/2024 14:36:31,53,0,"-0,525762","-0,291915","-0,451081","-0,92373","9,209359","5,86793","3,233047","3,092441","-8,624754","1,029138","4373,372494"
20/03/2024 14:36:31,53,0,"-0,464904","-0,311371","-0,428253","-0,958818","9,014816","6,038129","3,230537","3,083427","-8,654611","0,965377","5079,89194"
20/03/2024 14:36:31,53,0,"-0,48303","-0,305148","-0,484775","-0,944677","8,882347","5,779595","3,264653","3,100604","-8,660455","0,991864","3700,848215"
20/03/2024 14:36:31,53,0,"-0,467218","-0,322792","-0,569364","-0,942455","9,229895","6,099199","3,226875","3,098794","-8,648479","1,006728","5916,325352"
20/03/2024 14:36:31,53,0,"-0,543657","-0,297035","-0,510183","-0,952365","9,24201","6,029479","3,22796","3,085556","-8,646039","0,945407","4230,78793"
20/03/2024 14:36:31,53,0,"-0,504936","-0,301446","-0,61072","-0,945946","8,924517","6,128298","3,24339","3,084953","-8,661835","0,947623","4547,740611"
20/03/2024 14:36:32,53,0,"-0,498071","-0,35682","-0,565846","-0,93177","8,740625","5,977129","3,250342","3,066712","-8,61692","0,964992","4147,18671"
20/03/2024 14:36:32,53,0,"-0,488352","-0,31586","-0,473674","-0,952541","9,246304","5,891873","3,237048","3,098936","-8,647163","0,933593","3750,418344"
20/03/2024 14:36:32,53,0,"-0,473234","-0,32295","-0,524099","-0,934415","9,159267","6,094562","3,240643","3,09237","-8,65917","0,966212","3563,038751"
