Frequencia CMB,Angulo CV-1,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2,desconhecida
40.0,0.0,0.47045898,0.7631836,-0.4885254,-0.95947266,6.7695312,4.1289062,3.0878906,2.9570312,-8.6640625,0.85498047,4776.0
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
40.0,0.0,59.640625,0.7363281,-0.46411133,0.3590088,12.527344,1.5400391,3.1113281,2.975586,-8.65625,0.83984375,4160.0
40.0,0.0,59.625,0.7483724,-0.40836588,0.26708984,12.484375,1.5384115,3.1152344,2.9694011,-8.6536455,0.84488934,4340.6665
40.0,0.0,59.645832,0.76171875,-0.45491537,0.28686523,12.390625,1.608724,3.108073,2.9680989,-8.6640625,0.83658856,4254.6665
40.0,0.0,59.65625,0.75512695,-0.49780273,0.3095703,12.4140625,1.5273438,3.1044922,2.9560547,-8.65625,0.87890625,4146.0
40.0,0.0,59.666668,0.75927734,-0.41731772,0.25028482,12.4817705,1.5947266,3.0944011,2.9824219,-8.6536455,0.8453776,4010.6667
40.0,0.0,59.65625,0.74397784,-0.4769694,0.3297526,12.4088545,1.5722656,3.1061199,2.9680989,-8.671875,0.83235675,4106.0
40.0,0.0,59.640625,0.7470703,-0.36035156,0.16485596,12.5390625,1.6025391,3.1015625,2.9814453,-8.6484375,0.8942871,4117.0
40.0,0.0,59.635418,0.74527997,-0.47965494,0.29423013,12.4869795,1.593099,3.1015625,2.9778645,-8.645833,0.82340497,4183.3335
40.0,0.0,59.625,0.75130206,-0.42903647,0.29231772,12.489583,1.6191406,3.1139324,2.9752605,-8.6588545,0.8022461,4216.0
40.0,0.0,59.65625,0.7636719,-0.39038086,0.177948,12.378906,1.6005859,3.1074219,2.9785156,-8.667969,0.842041,4185.0
40.0,0.0,59.625,0.7522786,-0.42390952,0.19844563,12.4609375,1.6959635,3.0911458,2.9765625,-8.6588545,0.8470052,4236.0
40.0,0.0,59.609375,0.75,-0.46691895,0.28051758,12.464844,1.7260742,3.109375,2.9824219,-8.667969,0.8203125,4216.0
40.0,0.0,59.635418,0.7569987,-0.4361979,0.24348958,12.442708,1.6191406,3.1145833,2.9785156,-8.6484375,0.85465497,4067.3333
40.0,0.0,59.645832,0.7451172,-0.4400228,0.26790366,12.479167,1.5784506,3.110677,2.9726562,-8.6380205,0.8487956,4083.3333
40.0,0.0,59.59375,0.7336426,-0.44812012,0.33251953,12.511719,1.6333008,3.0917969,2.9824219,-8.652344,0.8190918,4428.0
40.0,0.0,59.635418,0.7636719,-0.4132487,0.32177734,12.53125,1.5582682,3.0898438,2.9667969,-8.651042,0.86865234,4274.6665
40.0,0.0,59.614582,0.7504883,-0.48640952,0.2421875,12.458333,1.6455078,3.0996094,2.9772136,-8.640625,0.8385417,3953.3333
40.0,0.0,59.640625,0.7331543,-0.47802734,0.2703247,12.453125,1.5439453,3.1113281,2.9736328,-8.671875,0.8327637,4332.0
40.0,0.0,59.625,0.7478841,-0.4597168,0.30118814,12.442708,1.5914713,3.0976562,2.9817708,-8.651042,0.8279622,4246.6665
40.0,0.0,59.625,0.7595215,-0.48815918,0.26611328,12.425781,1.668457,3.1113281,2.984375,-8.660156,0.82421875,4664.0
40.0,0.0,59.645832,0.7273763,-0.40055338,0.25435385,12.40625,1.6302084,3.0970051,2.9765625,-8.65625,0.8264974,4053.3333
40.0,0.0,59.65625,0.7348633,-0.42447916,0.30330405,12.4244795,1.5667318,3.1009114,2.9837239,-8.6380205,0.85579425,3844.6667
40.0,0.0,59.65625,0.7392578,-0.47143555,0.2999878,12.390625,1.6206055,3.0966797,2.9511719,-8.6640625,0.8413086,3964.0
40.0,0.0,59.614582,0.7203776,-0.42773438,0.26574707,12.515625,1.5856119,3.0989583,2.9863281,-8.6536455,0.8128255,4122.6665
40.0,0.0,59.609375,0.7336426,-0.3782959,0.2711792,12.4921875,1.6171875,3.1171875,2.96875,-8.644531,0.8395996,4071.0
40.0,0.0,59.666668,0.72265625,-0.3462728,0.2714437,12.4609375,1.5859375,3.1041667,2.9733074,-8.65625,0.8286133,3997.3333
40.0,0.0,59.625,0.7553711,-0.42333984,0.30212402,12.558594,1.5629883,3.09375,2.9638672,-8.652344,0.8293457,4207.0
40.0,0.0,59.625,0.7291667,-0.37036133,0.28922525,12.4036455,1.6347656,3.1100261,2.9791667,-8.6744795,0.85091144,4136.6665
40.0,0.0,59.666668,0.7273763,-0.5139974,0.28930664,12.526042,1.593099,3.0996094,2.9635417,-8.65625,0.8256836,4208.6665
40.0,0.0,59.640625,0.74975586,-0.42541504,0.27545166,12.433594,1.5991211,3.1103516,2.9824219,-8.644531,0.85717773,3939.0
40.0,0.0,59.635418,0.7273763,-0.4633789,0.2808838,12.479167,1.6347656,3.1061199,2.9667969,-8.65625,0.8404948,4484.0
40.0,0.0,59.609375,0.7272949,-0.41577148,0.2601471,12.457031,1.6376953,3.1064453,2.9707031,-8.6640625,0.8339844,4219.0
40.0,0.0,59.614582,0.7552083,-0.41951498,0.22611491,12.4765625,1.5875651,3.1067708,2.9609375,-8.65625,0.8025716,4304.6665
40.0,0.0,59.640625,0.75024414,-0.4053955,0.26727295,12.511719,1.6303711,3.100586,2.9746094,-8.652344,0.87768555,4183.0
40.0,0.0,59.614582,0.77522784,-0.47705078,0.30342612,12.4921875,1.5960287,3.1035156,2.984375,-8.6536455,0.8211263,4168.0
40.0,0.0,59.65625,0.7675781,-0.517334,0.28271484,12.394531,1.5854492,3.1015625,2.9726562,-8.6484375,0.8652344,4127.0
40.0,0.0,59.625,0.7023112,-0.44807944,0.27160645,12.5546875,1.6103516,3.1035156,2.9778645,-8.6588545,0.88639325,4387.3335
40.0,0.0,59.614582,0.7265625,-0.39444986,0.33007812,12.5182295,1.5647787,3.1171875,2.9726562,-8.6692705,0.82747394,4324.0
40.0,0.0,59.640625,0.7573242,-0.42529297,0.24206543,12.464844,1.5893555,3.1044922,2.9736328,-8.636719,0.8312988,4185.0
40.0,0.0,59.645832,0.7233073,-0.43147787,0.27416992,12.479167,1.5654297,3.1087239,2.9746094,-8.6536455,0.8434245,4078.6667
40.0,0.0,59.640625,0.72631836,-0.42114258,0.24291992,12.5078125,1.5566406,3.1064453,2.9658203,-8.660156,0.8676758,3839.0
40.0,0.0,59.614582,0.7635091,-0.43888345,0.2780355,12.5338545,1.6165365,3.1087239,2.9752605,-8.666667,0.84716797,4446.6665
40.0,0.0,59.640625,0.74731445,-0.35290527,0.24389648,12.4375,1.6816406,3.1064453,2.9726562,-8.667969,0.8708496,4072.0
40.0,0.0,59.59375,0.73583984,-0.44018555,0.32234702,12.484375,1.6533203,3.1015625,2.9772136,-8.6588545,0.86246747,4074.6667
40.0,0.0,59.640625,0.73828125,-0.41906738,0.35339355,12.527344,1.5234375,3.0947266,2.9902344,-8.65625,0.8232422,4139.0
40.0,0.0,59.645832,0.74121094,-0.46044922,0.27148438,12.505208,1.5725912,3.1041667,2.9778645,-8.6640625,0.84033203,4069.3333
40.0,0.0,59.671875,0.79467773,-0.43676758,0.29248047,12.480469,1.581543,3.1035156,2.9736328,-8.65625,0.88183594,4286.0
40.0,0.0,59.625,0.74283856,-0.46663412,0.24788411,12.4375,1.6227213,3.1002605,2.9726562,-8.6588545,0.81640625,4540.0
40.0,0.0,59.640625,0.75097656,-0.4300537,0.3116455,12.4140625,1.5649414,3.1083984,2.9541016,-8.652344,0.85839844,4708.0
40.0,0.0,59.625,0.7739258,-0.41227213,0.34073892,12.473958,1.5872396,3.1009114,2.9798176,-8.6432295,0.8417969,4256.0
40.0,0.0,59.640625,0.72998047,-0.48010254,0.2805786,12.480469,1.5483398,3.0839844,2.9814453,-8.65625,0.8088379,4073.0
40.0,0.0,59.645832,0.75406903,-0.43522134,0.2273763,12.447917,1.6184896,3.1022136,2.9596355,-8.65625,0.8375651,4042.6667
40.0,0.0,59.625,0.76000977,-0.4560547,0.23162842,12.457031,1.6152344,3.1142578,2.9804688,-8.652344,0.83203125,4530.0
40.0,0.0,59.614582,0.74332684,-0.4847819,0.25109863,12.432292,1.6367188,3.1126301,2.970052,-8.671875,0.83691406,4344.0
40.0,0.0,59.671875,0.72314453,-0.48413086,0.26434326,12.511719,1.6274414,3.1015625,2.9794922,-8.6484375,0.8413086,4168.0
40.0,0.0,59.614582,0.72835284,-0.40047202,0.30826822,12.479167,1.514974,3.0963542,2.9746094,-8.6640625,0.85042316,4212.0
40.0,0.0,59.671875,0.7468262,-0.35229492,0.2545166,12.480469,1.590332,3.0908203,2.9697266,-8.644531,0.88720703,4416.0
40.0,0.0,59.625,0.71468097,-0.42000327,0.27583823,12.4817705,1.5751953,3.0976562,2.9739583,-8.661458,0.805013,4275.3335
40.0,0.0,59.671875,0.7524414,-0.45178223,0.2703247,12.519531,1.6025391,3.1074219,2.9570312,-8.6484375,0.8144531,3867.0
40.0,0.0,59.65625,0.7394206,-0.5062663,0.20487468,12.4296875,1.5777994,3.0996094,2.9713542,-8.635417,0.84847003,4186.6665
40.0,0.0,59.671875,0.734375,-0.4248047,0.34838867,12.527344,1.6274414,3.1132812,2.9628906,-8.6484375,0.8510742,4224.0
40.0,0.0,59.666668,0.7286784,-0.43107095,0.24304199,12.515625,1.5413412,3.0996094,2.9798176,-8.651042,0.82747394,4296.0
40.0,0.0,59.640625,0.7446289,-0.49438477,0.15393066,12.480469,1.6582031,3.1064453,2.977539,-8.667969,0.86083984,4231.0
40.0,0.0,59.640625,0.7705078,-0.3930664,0.30438232,12.4765625,1.5766602,3.1044922,2.9697266,-8.6640625,0.8508301,4035.0
40.0,0.0,59.625,0.75716144,-0.4051107,0.316569,12.557292,1.6038412,3.0904949,2.96875,-8.651042,0.8680013,4158.6665
40.0,0.0,59.671875,0.7363281,-0.46862793,0.31604004,12.527344,1.5791016,3.1054688,2.9667969,-8.6328125,0.8508301,3750.0
40.0,0.0,59.645832,0.7503255,-0.4309082,0.2487793,12.541667,1.6113281,3.0833333,2.9648438,-8.671875,0.85335284,4251.3335
40.0,0.0,59.625,0.7595215,-0.39343262,0.35839844,12.527344,1.5966797,3.1152344,2.9707031,-8.6484375,0.8215332,4177.0
40.0,0.0,59.59375,0.7519531,-0.45572916,0.25935873,12.583333,1.6035156,3.1119792,2.9778645,-8.65625,0.8351237,4337.3335
40.0,0.0,59.640625,0.75146484,-0.40942383,0.2079773,12.4453125,1.5424805,3.118164,2.9746094,-8.6640625,0.8647461,4135.0
40.0,0.0,59.640625,0.7844238,-0.4189453,0.2467041,12.535156,1.5922852,3.0986328,2.9648438,-8.65625,0.8586426,3900.0
40.0,0.0,60.447918,0.7317708,-0.4597168,0.2862142,12.5598955,1.6051432,3.1204426,2.967448,-8.6588545,0.86328125,4280.0
40.0,0.0,61.421875,0.7558594,-0.37976074,0.28881836,12.535156,1.597168,3.0820312,2.9511719,-8.660156,0.90063477,4218.0
40.0,0.0,62.5,0.7503255,-0.4482422,0.3610026,12.6848955,1.5543619,3.1028645,2.9713542,-8.6692705,0.8170573,4316.0
40.0,0.0,63.484375,0.75512695,-0.52612305,0.33740234,12.683594,1.5786133,3.1054688,2.96875,-8.660156,0.8171387,4149.0
40.0,0.0,64.458336,0.74658203,-0.42447916,0.28796387,12.739583,1.5042318,3.1002605,2.9661458,-8.661458,0.8561198,4220.6665
40.0,0.0,65.4375,0.7512207,-0.4378662,0.3104248,12.894531,1.5454102,3.1269531,2.9707031,-8.644531,0.86450195,3911.0
40.0,0.0,66.25,0.7451172,-0.44702148,0.4008789,12.8046875,1.5493164,3.1044922,2.9638672,-8.660156,0.8666992,4157.0
40.0,0.0,67.083336,0.76627606,-0.41202798,0.37361655,12.9296875,1.5400391,3.1035156,2.983073,-8.640625,0.8230794,4309.3335
40.0,0.0,68.09375,0.7397461,-0.40246582,0.33288574,12.886719,1.4985352,3.1064453,2.977539,-8.644531,0.7927246,4418.0
40.0,0.0,69.145836,0.73030597,-0.41015625,0.2955729,13.0,1.5081381,3.09375,2.9811199,-8.635417,0.85839844,4106.6665
40.0,0.0,69.65625,0.7248535,-0.5012207,0.3326416,12.9375,1.5107422,3.1035156,2.96875,-8.6640625,0.8234863,3867.0
40.0,0.0,69.65625,0.75683594,-0.3701172,0.29431152,13.011719,1.5136719,3.1083984,2.9814453,-8.652344,0.9013672,4246.0
40.0,0.0,69.6875,0.76904297,-0.4580892,0.3544922,13.0651045,1.5322266,3.1184895,2.9596355,-8.645833,0.8074544,4176.0
40.0,0.0,69.625,0.73583984,-0.42590332,0.29516602,13.058594,1.5239258,3.0976562,2.9785156,-8.660156,0.8166504,3890.0
40.0,0.0,69.645836,0.7496745,-0.42732748,0.30013022,13.0,1.5283203,3.109375,2.9817708,-8.661458,0.8463542,3891.3333
40.0,0.0,69.65625,0.76586914,-0.46691895,0.32800293,13.078125,1.5166016,3.1132812,2.9697266,-8.65625,0.84521484,3923.0
40.0,0.0,69.625,0.7272949,-0.40771484,0.31591797,13.015625,1.5185547,3.1103516,2.9726562,-8.65625,0.88427734,3925.0
40.0,0.0,69.666664,0.7430013,-0.39648438,0.32543945,13.0026045,1.5348307,3.1132812,2.9641926,-8.6536455,0.8230794,4325.3335
40.0,0.0,69.625,0.7451172,-0.45629883,0.29504395,12.9296875,1.5205078,3.1152344,2.9716797,-8.667969,0.87719727,4476.0
40.0,0.0,69.65625,0.7573242,-0.41345215,0.28381348,12.957031,1.5585938,3.09375,2.9726562,-8.660156,0.8684082,4095.0
40.0,0.0,69.645836,0.7495117,-0.4309896,0.35083008,12.96875,1.5716146,3.1035156,2.9791667,-8.651042,0.835612,4144.0
40.0,0.0,69.625,0.7541504,-0.44140625,0.2845459,13.0546875,1.5585938,3.0986328,2.975586,-8.652344,0.85131836,4087.0
40.0,0.0,69.625,0.7607422,-0.44327798,0.3565267,12.984375,1.5286459,3.1100261,2.9798176,-8.6796875,0.8465169,4236.6665
40.0,0.0,69.625,0.7573242,-0.46679688,0.28637695,13.0234375,1.5258789,3.1083984,2.9677734,-8.640625,0.8347168,4171.0
40.0,0.0,69.65625,0.7561035,-0.46691895,0.32714844,13.015625,1.4926758,3.1113281,2.9658203,-8.652344,0.8156738,4077.0
40.0,0.0,69.6875,0.75846356,-0.46150717,0.32617188,13.078125,1.547526,3.1035156,2.9648438,-8.6692705,0.8417969,4165.3335
40.0,0.0,69.6875,0.7531738,-0.4527588,0.29699707,13.0625,1.5126953,3.1064453,2.9892578,-8.652344,0.8215332,4171.0
40.0,0.0,69.625,0.75561523,-0.4411621,0.29699707,13.035156,1.534668,3.1064453,2.9736328,-8.65625,0.81225586,4197.0
40.0,0.0,69.645836,0.74853516,-0.40966797,0.30281577,13.041667,1.5224609,3.1041667,2.9778645,-8.645833,0.8595378,4248.6665
40.0,0.0,69.65625,0.7302246,-0.39501953,0.3017578,13.003906,1.496582,3.0957031,2.9794922,-8.671875,0.8354492,4284.0
40.0,0.0,69.625,0.7565918,-0.47509766,0.3206787,13.003906,1.5307617,3.116211,2.9726562,-8.660156,0.8354492,4205.0
40.0,0.0,69.666664,0.726237,-0.4206543,0.34928384,13.0755205,1.5397135,3.1139324,2.9707031,-8.661458,0.8544922,4086.0
40.0,0.0,69.71875,0.7824707,-0.37512207,0.33251953,12.96875,1.5195312,3.1103516,2.9736328,-8.65625,0.8601074,4169.0
40.0,0.0,69.65625,0.7524414,-0.41687012,0.246521,12.9765625,1.5307617,3.1074219,2.9882812,-8.636719,0.8508301,4244.0
40.0,0.0,69.666664,0.75341797,-0.48258463,0.3491211,13.026042,1.5374349,3.1061199,2.9804688,-8.6588545,0.8173828,4248.0
40.0,0.0,69.65625,0.75390625,-0.4390869,0.32556152,12.964844,1.4882812,3.1113281,2.9833984,-8.6484375,0.82788086,4462.0
40.0,0.0,69.625,0.7375488,-0.40124512,0.32312012,13.015625,1.5317383,3.0839844,2.9726562,-8.6328125,0.85668945,3782.0
40.0,0.0,69.6875,0.7548828,-0.5088704,0.33927408,13.083333,1.531901,3.110677,2.9778645,-8.651042,0.8260091,4260.0
40.0,0.0,69.6875,0.75268555,-0.3959961,0.37023926,12.984375,1.5126953,3.1103516,2.9697266,-8.640625,0.84106445,4336.0
40.0,0.0,69.65625,0.7246094,-0.4284668,0.31640625,12.949219,1.5136719,3.1113281,2.991211,-8.652344,0.86376953,4568.0
40.0,0.0,69.645836,0.7524414,-0.45515952,0.32495117,13.010417,1.5068359,3.1145833,2.9707031,-8.6484375,0.85335284,4356.0
40.0,0.0,69.6875,0.7687988,-0.35266113,0.3515625,13.003906,1.5332031,3.109375,2.9697266,-8.6640625,0.86157227,4498.0
40.0,0.0,69.625,0.75097656,-0.5184326,0.35253906,13.0078125,1.5063477,3.1113281,2.984375,-8.644531,0.8625488,4318.0
40.0,0.0,69.645836,0.74121094,-0.4580078,0.29964194,13.0286455,1.5224609,3.1119792,2.9746094,-8.6380205,0.85563153,4360.6665
40.0,0.0,69.625,0.751709,-0.47753906,0.29992676,13.03125,1.5195312,3.1035156,2.9521484,-8.640625,0.8093262,4028.0
40.0,0.0,69.65625,0.7609863,-0.43530273,0.2915039,12.996094,1.5009766,3.1064453,2.9746094,-8.65625,0.8408203,3912.0
40.0,0.0,69.65625,0.7133789,-0.45568848,0.36584473,13.089844,1.5302734,3.1103516,2.9658203,-8.660156,0.78930664,3902.0
40.0,0.0,69.666664,0.7604167,-0.4601237,0.28930664,13.03125,1.4830729,3.0970051,2.9811199,-8.6536455,0.8510742,4230.6665
40.0,0.0,69.625,0.7573242,-0.39172363,0.3137207,13.042969,1.5151367,3.1015625,2.9736328,-8.671875,0.8232422,4422.0
40.0,0.0,69.65625,0.7619629,-0.42248535,0.36914062,13.027344,1.5400391,3.109375,2.9814453,-8.644531,0.8552246,4318.0
40.0,0.0,69.645836,0.74902344,-0.4116211,0.34855142,13.0598955,1.5406901,3.1067708,2.9752605,-8.6536455,0.8489583,4018.0
40.0,0.0,69.65625,0.73950195,-0.47583008,0.35546875,13.0390625,1.4990234,3.1171875,2.975586,-8.65625,0.8186035,3995.0
40.0,0.0,69.65625,0.74121094,-0.46765137,0.30126953,13.011719,1.5131836,3.1035156,2.9726562,-8.652344,0.84594727,4046.0
40.0,0.0,69.65625,0.7434082,-0.40039062,0.3317871,13.09375,1.5200195,3.109375,2.9804688,-8.636719,0.8317871,4103.0
40.0,0.0,69.666664,0.73844403,-0.4165039,0.30729166,13.0234375,1.5432943,3.09375,2.9680989,-8.645833,0.8211263,4178.6665
40.0,0.0,69.65625,0.74243164,-0.34643555,0.28735352,13.011719,1.5288086,3.109375,2.993164,-8.640625,0.875,4047.0
40.0,0.0,69.6875,0.7602539,-0.39294434,0.39123535,12.988281,1.5512695,3.1201172,2.9697266,-8.636719,0.86987305,3823.0
40.0,0.0,69.666664,0.75341797,-0.44628906,0.32657877,12.979167,1.5214844,3.1126301,2.9837239,-8.6588545,0.8211263,4285.3335
40.0,0.0,69.65625,0.7429199,-0.41601562,0.30541992,13.0234375,1.5019531,3.1113281,2.9765625,-8.667969,0.8442383,3940.0
40.0,0.0,69.65625,0.7150879,-0.46228027,0.33044434,12.980469,1.4951172,3.1083984,2.9785156,-8.6640625,0.8491211,4000.0
40.0,0.0,69.6875,0.7416992,-0.4597168,0.31835938,13.019531,1.5239258,3.1191406,2.9658203,-8.6484375,0.84716797,4037.0
40.0,0.0,69.666664,0.7392578,-0.46940103,0.3811849,12.9869795,1.5146484,3.1048176,2.9759114,-8.65625,0.8408203,4338.6665
40.0,0.0,69.65625,0.7128906,-0.3602295,0.25994873,12.972656,1.4990234,3.1132812,2.9785156,-8.660156,0.8156738,4148.0
40.0,0.0,69.6875,0.7697754,-0.4555664,0.31176758,12.988281,1.5029297,3.1083984,2.977539,-8.667969,0.83618164,4118.0
40.0,0.0,69.6875,0.76171875,-0.3864746,0.39086914,13.0703125,1.5258789,3.102539,2.9833984,-8.65625,0.83374023,3900.0
40.0,0.0,69.666664,0.74625653,-0.43693033,0.32552084,13.010417,1.5042318,3.1022136,2.9720051,-8.6536455,0.8435872,4143.3335
40.0,0.0,69.65625,0.7976074,-0.39465332,0.31713867,12.9765625,1.5,3.0976562,2.9853516,-8.6484375,0.85961914,4198.0
40.0,0.0,69.6875,0.76904297,-0.44433594,0.30737305,13.078125,1.5004883,3.1230469,2.9902344,-8.644531,0.86987305,3950.0
40.0,0.0,69.625,0.7314453,-0.39465332,0.34436035,13.019531,1.5234375,3.116211,2.9716797,-8.6484375,0.8588867,4288.0
40.0,0.0,69.645836,0.7522786,-0.3700358,0.36254883,12.9817705,1.5302734,3.109375,2.9759114,-8.6588545,0.86067706,4068.6667
40.0,0.0,69.65625,0.75024414,-0.42419434,0.40063477,13.074219,1.5595703,3.1035156,2.9765625,-8.652344,0.8581543,4402.0
40.0,0.0,69.625,0.7155762,-0.43920898,0.3017578,12.96875,1.4897461,3.1083984,2.9794922,-8.65625,0.828125,4580.0
40.0,0.0,69.6875,0.7155762,-0.42590332,0.2965088,13.003906,1.5166016,3.102539,2.9892578,-8.6640625,0.8342285,4452.0
40.0,0.0,69.6875,0.717041,-0.46484375,0.29919434,12.96875,1.5009766,3.102539,2.977539,-8.6484375,0.8894043,3909.0
40.0,0.0,69.666664,0.7496745,-0.4296061,0.26379395,13.0390625,1.5029297,3.0917969,2.9941406,-8.651042,0.85498047,4304.0
40.0,0.0,69.65625,0.75561523,-0.4321289,0.31530762,13.0,1.5097656,3.1113281,2.9794922,-8.640625,0.8286133,4097.0
40.0,0.0,69.6875,0.7077637,-0.3746338,0.37670898,13.015625,1.5205078,3.1074219,2.9824219,-8.675781,0.84594727,4444.0
40.0,0.0,69.65625,0.7175293,-0.4136963,0.336792,12.957031,1.4916992,3.1142578,2.9707031,-8.65625,0.8342285,4460.0
40.0,0.0,69.666664,0.74869794,-0.37483725,0.38989258,13.0078125,1.5237631,3.1087239,2.9947917,-8.661458,0.81689453,4424.0
40.0,0.0,69.6875,0.7512207,-0.43432617,0.35217285,12.9921875,1.5249023,3.1103516,2.9785156,-8.660156,0.8466797,4452.0
40.0,0.0,69.6875,0.7307129,-0.39709473,0.29040527,12.9609375,1.5019531,3.1132812,2.9814453,-8.667969,0.83325195,3865.0
40.0,0.0,69.6875,0.72631836,-0.46899414,0.2750244,13.046875,1.5371094,3.1054688,2.9785156,-8.640625,0.87597656,3911.0
40.0,0.0,69.6875,0.7331543,-0.5046387,0.33825684,13.0390625,1.527832,3.1142578,2.9785156,-8.660156,0.828125,4189.0
40.0,0.0,69.625,0.7132161,-0.38354492,0.34814453,13.036458,1.5400391,3.108073,2.9680989,-8.6588545,0.83772784,4450.6665
40.0,0.0,69.71875,0.73168945,-0.4708252,0.37487793,13.066406,1.53125,3.1074219,2.9707031,-8.660156,0.8457031,4119.0
40.0,0.0,69.6875,0.74658203,-0.42089844,0.3552246,13.0703125,1.5483398,3.1152344,2.9794922,-8.6640625,0.84399414,3990.0
40.0,0.0,69.625,0.7475586,-0.40771484,0.28735352,13.0703125,1.5576172,3.0800781,2.9892578,-8.65625,0.8347168,4352.0
40.0,0.0,69.6875,0.7692871,-0.4074707,0.28723145,12.988281,1.5083008,3.086914,2.9863281,-8.6484375,0.85839844,4316.0
40.0,0.0,69.708336,0.7552083,-0.45263672,0.3515625,13.0286455,1.5543619,3.1119792,2.9811199,-8.635417,0.8411458,4302.6665
40.0,0.0,69.6875,0.75097656,-0.4987793,0.37634277,13.058594,1.5708008,3.1103516,2.9970703,-8.652344,0.8508301,4286.0
40.0,0.0,69.6875,0.72680664,-0.49645996,0.28625488,13.066406,1.5419922,3.109375,2.9765625,-8.65625,0.85961914,4010.0
40.0,0.0,69.625,0.7536621,-0.45947266,0.3729248,13.058594,1.5620117,3.1142578,2.9833984,-8.640625,0.82055664,4302.0
40.0,0.0,69.6875,0.74194336,-0.4230957,0.3927002,13.027344,1.5810547,3.109375,2.9765625,-8.660156,0.8466797,4157.0
40.0,0.0,69.666664,0.72281903,-0.42626953,0.32495117,13.026042,1.5478516,3.108073,2.983073,-8.671875,0.82714844,3995.3333
40.0,0.0,69.65625,0.7324219,-0.41394043,0.26849365,12.96875,1.5200195,3.1044922,2.9736328,-8.660156,0.8327637,3983.0
40.0,0.0,69.6875,0.7114258,-0.4711914,0.3840332,13.0,1.5185547,3.1035156,2.9765625,-8.6640625,0.87109375,4504.0
40.0,0.0,69.6875,0.7155762,-0.48266602,0.32214355,13.0703125,1.5068359,3.1113281,2.9873047,-8.644531,0.81689453,4179.0
40.0,0.0,69.625,0.7338867,-0.3815918,0.3022461,13.03125,1.5566406,3.1269531,2.9746094,-8.6796875,0.8847656,3932.0
