Time,Frequencia CMB,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2
2024-03-20 11:26:23,60.0,0.56752235,0.7570452,-0.47544643,-0.93680245,10.151786,6.747768,3.1941965,3.0538504,-8.654017,0.85895646
2024-03-20 11:26:24,60.0,0.5546875,0.7465007,-0.44429526,-0.94677734,10.1015625,6.7415366,3.1946614,3.0501301,-8.651042,0.8619792
2024-03-20 11:26:25,60.0,0.55126953,0.71868026,-0.47342354,-0.94356865,10.171875,6.7332587,3.187779,3.0521762,-8.665178,0.8475865
2024-03-20 11:26:26,60.0,0.5560826,0.7246791,-0.43066406,-0.94140625,10.135045,6.749442,3.1916852,3.0507812,-8.662947,0.8811384
2024-03-20 11:26:27,60.0,0.5670573,0.7536621,-0.42077637,-0.9382324,10.0755205,6.7434897,3.1904297,3.0472004,-8.6588545,0.8733724
2024-03-20 11:26:28,60.0,0.57045203,0.7416295,-0.46128628,-0.9355469,10.202009,6.783482,3.189732,3.0555246,-8.649553,0.8761161
2024-03-20 11:26:29,60.0,0.566476,0.746024,-0.4384417,-0.93756974,10.084822,6.725446,3.202846,3.043527,-8.659598,0.8414481
2024-03-20 11:26:30,60.0,0.5654297,0.7369792,-0.46419272,-0.9421387,10.128906,6.7018228,3.2050781,3.0478516,-8.654948,0.8645833
2024-03-20 11:26:31,60.0,0.5749163,0.73109657,-0.44262695,-0.9423131,10.102678,6.7070312,3.1930804,3.0499442,-8.654017,0.863351
2024-03-20 11:26:32,60.0,0.5635463,0.74337333,-0.42470005,-0.941476,10.177455,6.737165,3.1983817,3.0535715,-8.66183,0.8452846
2024-03-20 11:26:33,60.0,0.5539958,0.7400716,-0.43530273,-0.9482422,10.1119795,6.6998696,3.1904297,3.0514324,-8.6484375,0.8562012
2024-03-20 11:26:34,60.0,0.5576172,0.7375837,-0.46111187,-0.93791854,10.15625,6.754464,3.203962,3.0583148,-8.649553,0.875837
2024-03-20 11:26:35,60.0,0.5540597,0.7362584,-0.41992188,-0.9361049,10.072545,6.669085,3.20173,3.0488281,-8.65067,0.8765346
2024-03-20 11:26:36,60.0,0.55493164,0.73372394,-0.43452963,-0.94506836,10.1588545,6.7415366,3.1897786,3.0540364,-8.65625,0.87556964
2024-03-20 11:26:37,60.0,0.5530831,0.74637276,-0.45364815,-0.94308037,10.151786,6.7756696,3.1939175,3.050223,-8.651786,0.87890625
2024-03-20 11:26:38,60.0,0.5594308,0.7548131,-0.46348354,-0.94433594,10.043527,6.7109375,3.2011719,3.0532925,-8.651786,0.88134766
2024-03-20 11:26:39,60.0,0.55582684,0.75309247,-0.46166992,-0.9383138,10.0963545,6.623047,3.204427,3.0579426,-8.649739,0.8713379
2024-03-20 11:26:40,60.0,0.5407715,0.7550921,-0.44077846,-0.9370117,10.214286,6.6981025,3.1994977,3.0583148,-8.658483,0.8743722
