Frequencia CMB,Angulo CV-1,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2,desconhecida
50.0,0.0,29.578125,-0.3145752,-0.48162842,-0.9683838,12.365234,4.173828,3.2270508,3.0795898,-8.662109,0.9510498,4797.0
50.0,0.0,29.582031,-0.31140137,-0.47601318,-0.9711914,12.378906,4.205078,3.2353516,3.0878906,-8.660156,0.94750977,4810.0
50.0,0.0,29.589844,-0.32873535,-0.48828125,-0.9848633,12.371094,4.208008,3.2236328,3.081543,-8.654297,0.9472656,4781.0
50.0,0.0,29.566406,-0.32562256,-0.47198486,-0.96899414,12.322266,4.1313477,3.2231445,3.0864258,-8.6484375,0.94470215,4508.0
50.0,0.0,29.5625,-0.30407715,-0.4567871,-0.9873047,12.419922,4.2128906,3.2260742,3.084961,-8.642578,0.9460449,3916.5
50.0,0.0,29.59375,-0.3139038,-0.43652344,-0.9852295,12.283203,4.1992188,3.2319336,3.0893555,-8.642578,0.94885254,4283.5
50.0,0.0,29.585938,-0.33068848,-0.42138672,-0.97717285,12.363281,4.2470703,3.2407227,3.0825195,-8.660156,0.9642334,4136.0
50.0,0.0,29.570312,-0.3123169,-0.48779297,-0.9777832,12.318359,4.227539,3.2236328,3.083496,-8.654297,0.9227295,4349.5
50.0,0.0,29.597656,-0.33044434,-0.51171875,-0.9733887,12.449219,4.1748047,3.2202148,3.084961,-8.650391,0.9263916,4329.5
50.0,0.0,29.578125,-0.32104492,-0.4442749,-0.9847412,12.390625,4.2060547,3.234375,3.084961,-8.640625,0.9577637,3705.0
50.0,0.0,29.557291,-0.35310873,-0.43025717,-0.98779297,12.3567705,4.2695312,3.2265625,3.0846355,-8.661458,0.94189453,4477.3335
50.0,0.0,29.582031,-0.32513428,-0.5100708,-0.9925537,12.246094,4.2910156,3.2319336,3.090332,-8.6484375,0.9486084,4540.0
50.0,0.0,29.574219,-0.33728027,-0.47161865,-0.9967041,12.386719,4.1157227,3.2236328,3.0854492,-8.652344,0.95458984,4438.5
50.0,0.0,29.5625,-0.33007812,-0.4560547,-0.9764404,12.363281,4.213867,3.2250977,3.0859375,-8.660156,0.9736328,4276.0
50.0,0.0,29.574219,-0.3192749,-0.42791748,-0.99658203,12.314453,4.305664,3.2202148,3.090332,-8.636719,0.90722656,4595.5
50.0,0.0,29.572916,-0.34895834,-0.5031738,-0.98046875,12.291667,4.2135415,3.2304688,3.0820312,-8.645833,0.93098956,4557.3335
50.0,0.0,29.585938,-0.3149414,-0.47442627,-0.9649658,12.316406,4.114258,3.224121,3.0859375,-8.669922,0.9510498,3984.0
50.0,0.0,29.566406,-0.3302002,-0.45251465,-0.9827881,12.3984375,4.2490234,3.2270508,3.0913086,-8.654297,0.92004395,4585.5
50.0,0.0,29.582031,-0.307312,-0.41851807,-0.98095703,12.3828125,4.063965,3.2260742,3.0791016,-8.65625,0.9387207,4395.5
50.0,0.0,29.5625,-0.29925537,-0.48046875,-0.98828125,12.496094,4.178711,3.2158203,3.0791016,-8.65625,0.92944336,4666.5
50.0,0.0,29.609375,-0.33721924,-0.43164062,-0.975708,12.302734,4.241211,3.2260742,3.0913086,-8.658203,0.96435547,4257.5
50.0,0.0,29.574219,-0.32421875,-0.48028564,-0.97753906,12.394531,4.1347656,3.224121,3.0737305,-8.6484375,0.96032715,4633.5
50.0,0.0,29.583334,-0.35367838,-0.49031577,-0.98063153,12.28125,4.1992188,3.2226562,3.0917969,-8.65625,0.9366862,4227.3335
50.0,0.0,29.59375,-0.32855225,-0.487854,-0.96899414,12.341797,4.2021484,3.2270508,3.090332,-8.662109,0.9571533,4370.0
50.0,0.0,29.601562,-0.33007812,-0.41412354,-0.9836426,12.388672,4.2841797,3.2333984,3.0751953,-8.638672,0.9390869,4320.5
50.0,0.0,29.566406,-0.33221436,-0.4654541,-0.9736328,12.361328,4.121582,3.224121,3.088379,-8.652344,0.95617676,4339.0
50.0,0.0,29.558594,-0.3300171,-0.46990967,-0.9793701,12.306641,4.0927734,3.225586,3.0898438,-8.660156,0.9316406,4763.0
50.0,0.0,29.567709,-0.3076172,-0.45890298,-0.9822591,12.328125,4.1705728,3.21875,3.0813801,-8.6536455,0.9264323,4430.0
50.0,0.0,29.589844,-0.33410645,-0.45220947,-0.9753418,12.308594,4.2539062,3.2216797,3.0810547,-8.652344,0.93859863,3762.5
50.0,0.0,29.585938,-0.3045044,-0.46624756,-0.9794922,12.328125,4.482422,3.2192383,3.078125,-8.658203,0.94104004,4412.0
50.0,0.0,29.570312,-0.31628418,-0.5027466,-0.9836426,12.4453125,4.0947266,3.2246094,3.0874023,-8.658203,0.9694824,4920.0
50.0,0.0,29.588541,-0.32250977,-0.46655273,-0.9689128,12.3723955,4.1770835,3.2239583,3.0878906,-8.666667,0.9547526,4929.3335
50.0,0.0,29.570312,-0.30822754,-0.4251709,-0.9968262,12.388672,4.2226562,3.215332,3.0771484,-8.654297,0.9538574,4604.0
50.0,0.0,29.597656,-0.32702637,-0.47753906,-0.9814453,12.3125,4.2148438,3.2226562,3.0922852,-8.650391,0.93029785,4568.5
50.0,0.0,29.567709,-0.32373047,-0.43570963,-0.98860675,12.3203125,4.2239585,3.2083333,3.0930989,-8.65625,0.94173175,3794.6667
50.0,0.0,29.558594,-0.3255005,-0.4578247,-0.9696045,12.275391,4.283203,3.2285156,3.0854492,-8.640625,0.9256592,4702.5
50.0,0.0,29.539062,-0.32855225,-0.4222412,-0.977417,12.384766,4.1445312,3.2211914,3.084961,-8.644531,0.93029785,4455.5
50.0,0.0,29.5625,-0.3384603,-0.49943033,-0.9708659,12.2734375,4.158854,3.2207031,3.0898438,-8.651042,0.9431966,4929.3335
50.0,0.0,29.578125,-0.31256104,-0.4633789,-0.9810791,12.363281,4.147461,3.2236328,3.0859375,-8.658203,0.9439697,4266.0
50.0,0.0,29.597656,-0.33337402,-0.47351074,-0.9667969,12.3125,4.1259766,3.2280273,3.0839844,-8.654297,0.93115234,4505.0
50.0,0.0,29.59375,-0.32755533,-0.37931314,-0.98095703,12.2786455,4.125,3.2272136,3.1002605,-8.6432295,0.9539388,4319.3335
50.0,0.0,29.582031,-0.3217163,-0.4623413,-0.97216797,12.3828125,4.1103516,3.2158203,3.0917969,-8.654297,0.9477539,4395.0
50.0,0.0,29.585938,-0.3320923,-0.5152588,-0.97766113,12.261719,4.2470703,3.2250977,3.0839844,-8.660156,0.9234619,4126.0
50.0,0.0,29.583334,-0.33610025,-0.45532227,-0.9848633,12.2838545,4.2877603,3.21875,3.0944011,-8.6588545,0.9584961,4334.0
50.0,0.0,29.566406,-0.3324585,-0.4732666,-0.9785156,12.427734,4.307617,3.2216797,3.0917969,-8.667969,0.95129395,4362.0
50.0,0.0,29.572916,-0.3021647,-0.5114746,-0.9798177,12.3151045,4.2304688,3.2252605,3.0852864,-8.651042,0.95703125,4587.3335
50.0,0.0,29.582031,-0.34320068,-0.48779297,-0.9782715,12.359375,4.2910156,3.222168,3.0961914,-8.6484375,0.9387207,4588.5
50.0,0.0,29.578125,-0.34545898,-0.48111978,-0.98616534,12.3619795,4.296875,3.2154949,3.0820312,-8.6484375,0.9534505,3836.0
50.0,0.0,29.5625,-0.32824707,-0.4730835,-0.9962158,12.285156,4.2333984,3.2294922,3.0893555,-8.658203,0.9794922,3967.5
50.0,0.0,29.585938,-0.32843018,-0.3815918,-0.9736328,12.349609,4.1259766,3.2250977,3.0864258,-8.644531,0.93811035,4875.0
50.0,0.0,29.583334,-0.33650717,-0.46166992,-0.9811198,12.328125,4.1178384,3.2239583,3.0878906,-8.65625,0.92561847,4626.0
50.0,0.0,29.589844,-0.333313,-0.45892334,-0.9941406,12.408203,3.9697266,3.2280273,3.0830078,-8.652344,0.9602051,3769.5
50.0,0.0,29.604166,-0.3282064,-0.41805014,-0.9868164,12.307292,4.3033853,3.2265625,3.0852864,-8.645833,0.94873047,4096.6665
50.0,0.0,29.597656,-0.30407715,-0.50341797,-0.97509766,12.390625,4.182617,3.21875,3.0898438,-8.654297,0.93847656,3692.0
50.0,0.0,29.598959,-0.30940756,-0.44930014,-0.9817708,12.4296875,4.3945312,3.2298176,3.0878906,-8.645833,0.9458008,3795.3333
50.0,0.0,29.566406,-0.32470703,-0.49804688,-0.97924805,12.353516,4.2109375,3.2260742,3.0839844,-8.650391,0.9370117,3820.0
50.0,0.0,29.5625,-0.3487142,-0.39689127,-0.9770508,12.4036455,4.2200522,3.2252605,3.0813801,-8.6536455,0.93277997,4598.0
50.0,0.0,29.570312,-0.32409668,-0.45037842,-0.9741211,12.302734,4.135742,3.2294922,3.0864258,-8.6484375,0.95581055,4363.0
50.0,0.0,29.583334,-0.3116862,-0.457194,-0.97005206,12.458333,4.155599,3.2278645,3.09375,-8.6536455,0.95686847,4181.3335
50.0,0.0,29.546875,-0.32977295,-0.43572998,-0.96533203,12.316406,4.1274414,3.229004,3.0854492,-8.654297,0.9399414,4738.0
50.0,0.0,29.578125,-0.33048502,-0.42118326,-0.99934894,12.369792,4.156901,3.2285156,3.0930989,-8.65625,0.89713544,4386.0
50.0,0.0,29.574219,-0.31884766,-0.5140381,-0.9812012,12.455078,4.1865234,3.2265625,3.0952148,-8.642578,0.9355469,4053.5
50.0,0.0,29.59375,-0.31648764,-0.43839517,-0.9916992,12.411458,4.190104,3.2298176,3.0807292,-8.6484375,0.9436849,4184.0
50.0,0.0,29.598959,-0.3330892,-0.44173178,-0.99316406,12.4557295,4.221354,3.233073,3.0944011,-8.6432295,0.9348958,4547.3335
50.0,0.0,29.574219,-0.34094238,-0.47131348,-0.98132324,12.4375,4.354492,3.2216797,3.065918,-8.660156,0.94555664,4247.0
50.0,0.0,29.5625,-0.3285319,-0.44620767,-0.9770508,12.328125,4.236979,3.2194011,3.0872395,-8.666667,0.94905597,4170.0
50.0,0.0,29.578125,-0.3204956,-0.42755127,-0.9744873,12.347656,4.2470703,3.2333984,3.0791016,-8.652344,0.9538574,4457.0
50.0,0.0,29.578125,-0.33048502,-0.42342123,-0.98258466,12.3932295,4.1705728,3.2291667,3.0774739,-8.651042,0.9510091,4350.6665
50.0,0.0,29.59375,-0.33805338,-0.45784506,-0.976888,12.2890625,4.2486978,3.2285156,3.0865886,-8.6484375,0.97021484,4684.0
50.0,0.0,29.5625,-0.33605957,-0.4822998,-0.9938965,12.294922,4.3427734,3.2231445,3.0839844,-8.660156,0.9667969,4613.5
50.0,0.0,29.572916,-0.3186849,-0.4326172,-0.9811198,12.2942705,4.328125,3.235677,3.0885417,-8.6588545,0.94596356,4678.0
50.0,0.0,29.574219,-0.33050537,-0.50286865,-0.9824219,12.347656,4.2734375,3.21875,3.0898438,-8.6484375,0.93859863,4193.5
50.0,0.0,29.546875,-0.31933594,-0.43123373,-0.97347003,12.3411455,4.2395835,3.2285156,3.0944011,-8.651042,0.9526367,4147.3335
50.0,0.0,29.588541,-0.32478842,-0.48706055,-0.97802734,12.3671875,4.0559897,3.2337239,3.0898438,-8.645833,0.96565753,3823.3333
50.0,0.0,29.582031,-0.34204102,-0.4393921,-0.9992676,12.349609,4.251953,3.2270508,3.0874023,-8.652344,0.96777344,4205.5
50.0,0.0,29.59375,-0.33699545,-0.41756186,-0.9864909,12.239583,4.203776,3.2220051,3.0878906,-8.651042,0.9194336,4381.3335
50.0,0.0,29.5625,-0.3370768,-0.43945312,-0.96223956,12.4348955,4.2669272,3.2291667,3.0872395,-8.661458,0.93326825,4841.3335
50.0,0.0,29.585938,-0.3126831,-0.4326172,-0.97094727,12.410156,4.201172,3.21875,3.090332,-8.650391,0.9628906,3741.5
50.0,0.0,29.583334,-0.33919272,-0.42496744,-0.9954427,12.322917,4.2226562,3.2226562,3.0865886,-8.6588545,0.9716797,3795.3333
50.0,0.0,29.552084,-0.31575522,-0.40478516,-0.9972331,12.270833,4.25,3.2278645,3.0898438,-8.640625,0.92122394,3870.0
50.0,0.0,29.5625,-0.31925455,-0.4934896,-0.98746747,12.255208,4.0898438,3.2480469,3.0826824,-8.65625,0.9584961,3877.3333
50.0,0.0,29.582031,-0.32214355,-0.4746704,-0.9844971,12.285156,4.166992,3.2172852,3.081543,-8.646484,0.960083,4582.5
50.0,0.0,29.609375,-0.33821616,-0.43367514,-0.9838867,12.427083,4.231771,3.2311199,3.0891926,-8.6484375,0.9433594,3988.6667
50.0,0.0,29.583334,-0.3239746,-0.49894205,-0.99072266,12.3984375,4.2265625,3.220052,3.0865886,-8.6640625,0.96940106,4613.3335
50.0,0.0,29.597656,-0.31469727,-0.4666748,-0.9923096,12.386719,4.0595703,3.2202148,3.084961,-8.650391,0.9304199,4141.5
50.0,0.0,29.567709,-0.3569336,-0.46899414,-0.9773763,12.3151045,4.2018228,3.2226562,3.0885417,-8.640625,0.93147784,4837.3335
50.0,0.0,29.578125,-0.3227539,-0.40299478,-0.9588216,12.348958,4.139974,3.2285156,3.0742188,-8.661458,0.95751953,4210.6665
50.0,0.0,29.791666,-0.3136393,-0.4830729,-0.9689128,12.369792,4.1145835,3.2291667,3.092448,-8.6640625,0.9664714,4287.3335
50.0,0.0,30.714844,-0.35321045,-0.48608398,-0.9901123,12.5859375,4.2158203,3.2338867,3.0830078,-8.6484375,0.94921875,4583.0
50.0,0.0,31.682291,-0.3190918,-0.44148764,-0.921875,12.890625,3.8697917,3.2369792,3.0872395,-8.661458,0.96207684,4470.0
50.0,0.0,32.59375,-0.32348633,-0.4737142,-0.7809245,13.2265625,3.9010417,3.2220051,3.092448,-8.65625,1.0219727,4312.6665
50.0,0.0,33.604168,-0.31013998,-0.41927084,-0.8457031,13.4609375,3.4596355,3.21875,3.0891926,-8.6588545,0.9195964,4477.3335
50.0,0.0,34.5625,-0.33666992,-0.44441733,-0.70963544,13.713542,3.2747395,3.2239583,3.0904949,-8.6432295,0.93391925,4334.6665
50.0,0.0,35.820312,-0.31726074,-0.3862915,-0.6166992,14.087891,3.3154297,3.2246094,3.088379,-8.658203,0.9300537,4412.5
50.0,0.0,37.010418,-0.30908203,-0.5008952,-0.51505536,14.4661455,3.2180989,3.2233074,3.0970051,-8.661458,0.94677734,4335.3335
50.0,0.0,38.104168,-0.30794272,-0.47013345,-0.52156574,14.6875,3.2337239,3.2298176,3.0846355,-8.645833,0.9397786,4636.0
50.0,0.0,39.177082,-0.32902017,-0.5148926,-0.41739908,14.833333,3.1744792,3.2317708,3.0852864,-8.65625,0.93115234,3892.6667
50.0,0.0,40.177082,-0.3408203,-0.47298178,-0.33992514,15.1484375,2.8782551,3.2226562,3.0813801,-8.661458,0.9321289,4528.0
50.0,0.0,41.385418,-0.3178711,-0.45109048,-0.35713705,15.395833,2.7005208,3.220052,3.0859375,-8.651042,0.97542316,3908.6667
50.0,0.0,42.395832,-0.31274414,-0.45613608,-0.21825154,15.921875,2.6184895,3.2246094,3.0878906,-8.6432295,0.9708659,3898.6667
50.0,0.0,43.640625,-0.32635498,-0.45581055,-0.15415192,16.035156,2.4863281,3.2211914,3.0844727,-8.652344,0.9317627,3959.5
50.0,0.0,45.03125,-0.3297526,-0.4464518,-0.054138184,16.307291,2.5364583,3.2239583,3.0878906,-8.6692705,0.93147784,3847.3333
50.0,0.0,46.177082,-0.32910156,-0.4519043,0.042071026,16.625,2.2753906,3.2278645,3.095052,-8.6640625,0.96451825,4411.3335
50.0,0.0,47.395832,-0.30900064,-0.5371094,0.020467123,16.729166,2.266927,3.2259114,3.0917969,-8.6588545,0.9173177,4340.6665
50.0,0.0,48.697918,-0.33089194,-0.49666342,0.13210042,16.729166,2.0602214,3.2324219,3.0885417,-8.6484375,0.9041341,4306.6665
50.0,0.0,49.791668,-0.31103516,-0.43107095,0.11722819,17.0,1.9287109,3.2213542,3.0833333,-8.651042,0.9469401,4103.3335
50.0,0.0,50.84375,-0.31754556,-0.4724121,0.19677734,17.125,1.8460287,3.2220051,3.09375,-8.6484375,0.9194336,4171.3335
50.0,0.0,51.916668,-0.34724936,-0.41642252,0.15167236,17.354166,1.8157552,3.2213542,3.0898438,-8.666667,0.9324544,4537.3335
50.0,0.0,53.052082,-0.32706705,-0.47713217,0.15413411,17.348959,1.8336588,3.2252605,3.0826824,-8.645833,0.94596356,4179.3335
50.0,0.0,54.208332,-0.32470703,-0.5004069,0.22033691,17.359375,1.780599,3.220052,3.0976562,-8.6484375,0.92594403,4560.0
50.0,0.0,55.322918,-0.3219401,-0.43326822,0.3252767,17.411459,1.6442057,3.2285156,3.0917969,-8.6432295,0.9371745,4246.0
50.0,0.0,56.447918,-0.33317056,-0.4296061,0.2133789,17.505209,1.7174479,3.2252605,3.0774739,-8.65625,0.953125,4295.3335
50.0,0.0,57.552082,-0.32486978,-0.4361979,0.2849121,17.536459,1.7822266,3.234375,3.0898438,-8.645833,0.9581706,4490.6665
50.0,0.0,58.648438,-0.3215332,-0.45141602,0.30343628,17.5625,1.7412109,3.230957,3.0942383,-8.652344,0.93395996,4342.5
50.0,0.0,59.572918,-0.32592773,-0.48876953,0.30362955,17.541666,1.6513672,3.2233074,3.0976562,-8.6588545,0.9444987,4741.3335
50.0,0.0,59.635418,-0.3174642,-0.50024414,0.30257162,17.541666,1.7027994,3.220052,3.0944011,-8.6536455,0.9547526,4532.0
50.0,0.0,59.614582,-0.32910156,-0.44335938,0.29593912,17.489584,1.7246094,3.2259114,3.0917969,-8.65625,0.961263,4218.6665
50.0,0.0,59.59375,-0.3232422,-0.49414062,0.2504069,17.40625,1.7893881,3.2259114,3.0970051,-8.651042,0.9534505,4682.6665
50.0,0.0,59.614582,-0.31705728,-0.49650064,0.32185873,17.453125,1.7200521,3.2226562,3.0917969,-8.6588545,0.9554036,4017.3333
50.0,0.0,59.604168,-0.31469727,-0.50545245,0.31876627,17.46875,1.6328125,3.2304688,3.095052,-8.6588545,0.93603516,4498.0
50.0,0.0,59.625,-0.35131836,-0.46606445,0.24483235,17.369791,1.7832031,3.233073,3.0898438,-8.6536455,0.9348958,4636.0
50.0,0.0,59.59375,-0.31705728,-0.4411621,0.37467447,17.432291,1.6998698,3.2415364,3.1002605,-8.6536455,0.9222005,4821.3335
50.0,0.0,59.604168,-0.33357748,-0.5164388,0.3006185,17.380209,1.7210287,3.2298176,3.0917969,-8.645833,0.9322917,4130.0
50.0,0.0,59.609375,-0.34313965,-0.48388672,0.2952881,17.515625,1.715332,3.2197266,3.0996094,-8.660156,0.92333984,4556.0
50.0,0.0,59.625,-0.31201172,-0.47859702,0.2903646,17.515625,1.6695963,3.2369792,3.0930989,-8.65625,0.9707031,4175.3335
50.0,0.0,59.604168,-0.3285319,-0.51497394,0.26472983,17.4375,1.8284506,3.2298176,3.0944011,-8.6640625,0.9348958,4465.3335
50.0,0.0,59.604168,-0.33194986,-0.44482422,0.2882894,17.375,1.7887369,3.2252605,3.0911458,-8.6588545,0.9407552,4336.0
50.0,0.0,59.614582,-0.33170572,-0.42586264,0.25313315,17.296875,1.7014974,3.2311199,3.0944011,-8.6536455,0.945638,4654.0
50.0,0.0,59.614582,-0.34098306,-0.48632812,0.3046061,17.390625,1.6285807,3.2252605,3.095052,-8.65625,0.9399414,4498.6665
50.0,0.0,59.625,-0.2849121,-0.4506836,0.26037598,17.427084,1.7900391,3.2278645,3.0852864,-8.6484375,0.9448242,4488.6665
50.0,0.0,59.625,-0.31518555,-0.46964517,0.33784994,17.526041,1.6848959,3.2304688,3.0898438,-8.6432295,0.9444987,4337.3335
50.0,0.0,59.625,-0.33194986,-0.4715983,0.28129068,17.479166,1.7470703,3.2337239,3.0846355,-8.6484375,0.9270833,4522.6665
50.0,0.0,59.614582,-0.31160483,-0.4679362,0.26371256,17.536459,1.6520182,3.2376301,3.0970051,-8.65625,0.9453125,4324.0
50.0,0.0,59.625,-0.32922363,-0.44763184,0.3585205,17.546875,1.6787109,3.2285156,3.0927734,-8.660156,0.91503906,4736.0
50.0,0.0,59.59375,-0.33764648,-0.4308268,0.2627767,17.401041,1.7106119,3.2285156,3.0813801,-8.661458,0.95003253,4421.3335
50.0,0.0,59.59375,-0.33260092,-0.47078452,0.29805502,17.401041,1.6660156,3.2285156,3.0865886,-8.651042,0.945638,4958.6665
50.0,0.0,59.625,-0.31599936,-0.50406903,0.2919922,17.494791,1.7470703,3.2291667,3.0813801,-8.661458,0.92578125,4409.3335
50.0,0.0,59.604168,-0.3384603,-0.4399414,0.3216146,17.541666,1.7347006,3.2324219,3.0826824,-8.651042,0.95686847,4066.0
50.0,0.0,59.59375,-0.35432944,-0.48087564,0.32364908,17.53125,1.6783854,3.2265625,3.0891926,-8.6432295,0.92008466,4308.0
50.0,0.0,59.604168,-0.31445312,-0.44392905,0.28955078,17.442709,1.7161459,3.2265625,3.0872395,-8.645833,0.9480794,4221.3335
50.0,0.0,59.625,-0.31217447,-0.54541016,0.34204102,17.5625,1.6699219,3.2246094,3.0917969,-8.6536455,0.94059247,4566.0
50.0,0.0,59.604168,-0.3162435,-0.47070312,0.33390298,17.489584,1.7197266,3.2246094,3.0917969,-8.6484375,0.94140625,4108.0
50.0,0.0,59.604168,-0.32299805,-0.46232095,0.29040527,17.489584,1.7281901,3.2265625,3.0930989,-8.6588545,0.9604492,3737.3333
50.0,0.0,59.609375,-0.33581543,-0.4954834,0.25732422,17.515625,1.7626953,3.21875,3.0810547,-8.660156,0.95751953,4598.0
50.0,0.0,59.614582,-0.34977213,-0.48372397,0.2598877,17.489584,1.6442057,3.2220051,3.0898438,-8.645833,0.9510091,4478.6665
50.0,0.0,59.625,-0.339681,-0.4066569,0.30297852,17.401041,1.7154948,3.2154949,3.0865886,-8.651042,0.9383138,4548.6665
50.0,0.0,59.614582,-0.34969077,-0.45654297,0.3186442,17.546875,1.6617838,3.2259114,3.0748699,-8.6484375,0.9557292,4425.3335
50.0,0.0,59.635418,-0.32722983,-0.4404297,0.28157553,17.546875,1.7265625,3.2311199,3.0820312,-8.6588545,0.93896484,3980.6667
50.0,0.0,59.609375,-0.3092041,-0.4366455,0.3597412,17.539062,1.6987305,3.234375,3.084961,-8.6640625,0.9230957,4263.0
50.0,0.0,59.625,-0.32999673,-0.49609375,0.3317871,17.536459,1.7112631,3.2291667,3.0885417,-8.6536455,0.9217122,4593.3335
50.0,0.0,59.604168,-0.3310547,-0.5105794,0.27339682,17.536459,1.7731119,3.2272136,3.079427,-8.645833,0.9684245,4974.6665
50.0,0.0,59.59375,-0.3100586,-0.51505536,0.32714844,17.473959,1.6582031,3.2141926,3.09375,-8.65625,0.9371745,4491.3335
50.0,0.0,59.635418,-0.32592773,-0.47851562,0.24194336,17.494791,1.7659506,3.2278645,3.0852864,-8.651042,0.9501953,4189.3335
50.0,0.0,59.625,-0.3059896,-0.44458008,0.32763672,17.557291,1.6962891,3.2272136,3.0820312,-8.666667,0.9737956,4324.0
50.0,0.0,59.640625,-0.32556152,-0.45080566,0.27490234,17.671875,1.6567383,3.2207031,3.0771484,-8.671875,0.95043945,4385.0
50.0,0.0,59.635418,-0.34204102,-0.4830729,0.24511719,17.59375,1.7008463,3.2363281,3.0885417,-8.661458,0.95214844,4487.3335
50.0,0.0,59.572918,-0.3129069,-0.43806967,0.292806,17.65625,1.6816406,3.2259114,3.1002605,-8.651042,0.91764325,4560.0
50.0,0.0,59.614582,-0.3400879,-0.4363607,0.3638102,17.572916,1.688151,3.2317708,3.0944011,-8.6432295,0.95751953,4516.0
50.0,0.0,59.614582,-0.3055013,-0.4436849,0.29146323,17.59375,1.6901041,3.2311199,3.079427,-8.6380205,0.93359375,4450.0
50.0,0.0,59.59375,-0.3322754,-0.49450684,0.27496338,17.578125,1.7758789,3.2304688,3.0908203,-8.644531,0.9716797,4333.0
50.0,0.0,59.614582,-0.32250977,-0.50968426,0.2631429,17.651041,1.7054037,3.2278645,3.0930989,-8.6588545,0.92871094,4455.3335
50.0,0.0,59.614582,-0.33610025,-0.45206705,0.28230795,17.604166,1.7226562,3.220052,3.09375,-8.65625,0.9527995,4356.0
50.0,0.0,59.625,-0.29752603,-0.4855957,0.32714844,17.552084,1.7207031,3.2350261,3.0846355,-8.6588545,0.944987,4180.6665
50.0,0.0,59.609375,-0.32299805,-0.4720459,0.24914551,17.585938,1.7548828,3.2333984,3.0947266,-8.65625,0.9511719,4126.0
50.0,0.0,59.614582,-0.30444336,-0.49169922,0.24812825,17.609375,1.7558594,3.2252605,3.0839844,-8.6692705,0.9318034,4696.0
50.0,0.0,59.604168,-0.29418945,-0.46533203,0.31197104,17.6875,1.6666666,3.2337239,3.0833333,-8.6640625,0.92903644,4246.0
50.0,0.0,59.614582,-0.31608072,-0.45092773,0.28422037,17.65625,1.6761068,3.2272136,3.0852864,-8.651042,0.94173175,4370.6665
50.0,0.0,59.59375,-0.31079102,-0.52856445,0.27331543,17.65625,1.7426758,3.2333984,3.0898438,-8.652344,0.93603516,5172.0
50.0,0.0,59.614582,-0.32657877,-0.47151694,0.30932617,17.651041,1.7356771,3.233073,3.092448,-8.666667,0.9475911,3830.0
50.0,0.0,59.635418,-0.30737305,-0.45865884,0.25073242,17.630209,1.6972656,3.2311199,3.0839844,-8.6484375,0.96402997,3932.0
50.0,0.0,59.614582,-0.33081055,-0.43310547,0.19852702,17.510416,1.7617188,3.2304688,3.0891926,-8.6484375,0.93880206,4317.3335
50.0,0.0,59.640625,-0.2980957,-0.46118164,0.33007812,17.742188,1.6811523,3.234375,3.1015625,-8.660156,0.91503906,3678.0
50.0,0.0,59.604168,-0.30200195,-0.45458984,0.28177896,17.671875,1.6490885,3.233073,3.0976562,-8.651042,0.9124349,4806.6665
50.0,0.0,59.604168,-0.34228516,-0.43644205,0.30200195,17.645834,1.6943359,3.2376301,3.0930989,-8.6692705,0.9523112,4940.0
50.0,0.0,59.609375,-0.32763672,-0.4621582,0.35949707,17.65625,1.6708984,3.2314453,3.0703125,-8.65625,0.92041016,3935.0
50.0,0.0,59.614582,-0.33650717,-0.48950195,0.27954102,17.755209,1.6640625,3.2265625,3.095052,-8.651042,0.93863934,4303.3335
50.0,0.0,59.604168,-0.32364908,-0.43391928,0.22383626,17.630209,1.7330729,3.2278645,3.092448,-8.6432295,0.93440753,4224.0
50.0,0.0,59.625,-0.3404541,-0.43115234,0.21923828,17.617188,1.7250977,3.2470703,3.0927734,-8.65625,0.9379883,4654.0
50.0,0.0,59.604168,-0.3063151,-0.47762045,0.25968423,17.651041,1.6998698,3.234375,3.0917969,-8.6536455,0.9510091,4538.0
50.0,0.0,59.604168,-0.33243814,-0.51831055,0.25752768,17.625,1.7259115,3.2311199,3.078125,-8.645833,0.9358724,4132.6665
50.0,0.0,59.604168,-0.29101562,-0.46638998,0.32478842,17.75,1.7089844,3.2337239,3.1022136,-8.6640625,0.9269206,4047.3333
50.0,0.0,59.625,-0.32336426,-0.49169922,0.31079102,17.671875,1.6582031,3.2246094,3.0908203,-8.644531,0.93969727,4530.0
50.0,0.0,59.59375,-0.30257162,-0.51416016,0.27738443,17.713541,1.7490234,3.2434895,3.092448,-8.6484375,0.95784503,4154.6665
50.0,0.0,59.604168,-0.32462564,-0.43041992,0.2931722,17.744791,1.6796875,3.233073,3.0891926,-8.6536455,0.9316406,4398.0
50.0,0.0,59.625,-0.30737305,-0.4390869,0.3560791,17.710938,1.7329102,3.2285156,3.0976562,-8.6640625,0.9277344,3984.0
50.0,0.0,59.59375,-0.3514811,-0.43595377,0.2869059,17.78125,1.6461588,3.2317708,3.0957031,-8.645833,0.95491534,4624.0
50.0,0.0,59.635418,-0.32991537,-0.4963379,0.252889,17.671875,1.7587891,3.2285156,3.0885417,-8.651042,0.93147784,3955.3333
50.0,0.0,59.609375,-0.2803955,-0.4996338,0.28674316,17.695312,1.715332,3.2382812,3.0917969,-8.660156,1.0151367,4105.0
