Frequencia CMB,CV-1,PT-2
30.0,29.5765626,6.20045576
30.0,29.576302,6.20579434
30.0,29.5815106,6.214648540000001
30.0,29.575,6.214388100000001
30.0,29.5757812,6.2203126
30.0,29.5747394,6.22005216
30.0,29.5820312,6.224479219999999
30.0,29.5861976,6.22578126
30.0,29.593228999999997,6.22832036
30.0,29.600520799999998,6.23326822
30.0,29.6046876,6.22779946
30.0,29.5994794,6.2296224
30.0,29.597396200000002,6.2275390999999996
30.0,29.6000004,6.2289062600000005
30.0,29.590364799999996,6.2242839
30.0,29.590364799999996,6.2313151399999995
30.0,29.5945312,6.22975264
30.0,29.592448,6.228710940000001
30.0,29.586198000000003,6.22766924
30.0,29.684375,6.227864540000001
30.0,29.9635418,6.245833299999999
30.0,30.4166668,6.282552040000001
30.0,31.0921876,6.33632812
30.0,32.0036458,6.40950526
30.0,33.0536462,6.493619820000001
30.0,34.1286458,6.5889323200000005
30.0,35.2296876,6.67903644
30.0,36.3520836,6.7822916200000005
30.0,37.4416672,6.874479119999999
30.0,38.51666720000001,6.9710937600000005
30.0,39.6104172,7.06250002
30.0,40.7166672,7.151562520000001
30.0,41.81875,7.224479220000001
30.0,42.9604164,7.32083332
30.0,44.112499199999995,7.41640618
30.0,45.2833328,7.48802072
30.0,46.499999200000005,7.55494786
30.0,47.697916400000004,7.626041600000001
30.0,48.88125,7.6692708
30.0,50.0375,7.7140625
30.0,51.2020836,7.747656259999999
30.0,52.3416672,7.8015625
30.0,53.4979172,7.8416667
30.0,54.64583359999999,7.883333400000001
30.0,55.791667200000006,7.920052200000001
30.0,56.90625,7.96276054
30.0,57.89583359999999,7.977083400000001
30.0,58.6479164,7.9968751
30.0,59.1791664,8.0096356
30.0,59.50833279999999,8.007291799999999
30.0,59.610416400000005,8.0153648
30.0,59.6041664,8.0192712
30.0,59.6,8.0169274
30.0,59.596875,8.014453399999999
30.0,59.59479220000001,8.026432499999999
30.0,59.5968758,8.0347657
30.0,59.6031258,8.037630099999998
30.0,59.6052094,8.044140500000001
30.0,59.6125008,8.0429685
30.0,59.6145836,8.035416600000001
30.0,59.6125,8.0257812
30.0,59.6041664,8.027864600000001
30.0,59.6041664,8.0289062
30.0,59.6083336,8.035416600000001
30.0,59.6083336,8.038281000000001
30.0,59.6083336,8.035677
30.0,59.6145836,8.0377604
30.0,59.609375,8.0375
30.0,59.605207799999995,8.030208400000001
30.0,59.605207799999995,8.035937700000002
30.0,59.607291399999994,8.046614600000002
30.0,59.607291399999994,8.039322799999999
30.0,59.6166664,8.038541599999999
30.0,59.60625,8.0526041
30.0,59.597917200000005,8.0424478
30.0,59.5979172,8.0414062
30.0,59.59479219999999,8.049739599999999
30.0,59.5906258,8.053385500000001
30.0,59.6031258,8.046093899999999
30.0,59.609375799999995,8.055208400000001
30.0,59.61145859999999,8.0526043
30.0,59.61145859999999,8.0588543
30.0,59.615625,8.0546875
30.0,59.611458600000006,8.0614582
30.0,59.61770859999999,8.0567707
30.0,59.6229172,8.0554685
30.0,59.6218758,8.0458331
30.0,59.613542200000005,8.0453124
30.0,59.62083359999999,8.043489600000001
30.0,59.622916399999994,8.0445314
30.0,59.615625,8.0500002
30.0,59.6197914,8.0497397
30.0,59.628125,8.0515625
30.0,59.625,8.049739599999999
30.0,59.6145836,8.046614600000002
30.0,59.61875,8.0411458
30.0,59.6166664,8.042187600000002
30.0,59.6125,8.0398439
30.0,59.6,8.0322918
30.0,59.6020836,8.036979300000002
30.0,59.59375,8.038802200000001
30.0,59.595833600000006,8.0445313
30.0,59.6020836,8.0450522
30.0,59.6125,8.0526043
30.0,59.607291399999994,8.059114600000001
30.0,59.615625,8.0565105
30.0,59.613541399999995,8.0505209
30.0,59.614582799999994,8.05625
30.0,59.6166664,8.0598957
30.0,59.62395779999999,8.047656100000001
30.0,59.614582799999994,8.0421873
30.0,59.6125,8.044531
30.0,59.603125,8.042187299999998
30.0,59.603125,8.0385416
30.0,59.603125,8.0458334
30.0,59.61875,8.053645999999999
30.0,59.622916399999994,8.051562800000001
30.0,59.6270828,8.046354400000002
30.0,59.62395779999999,8.0513023
30.0,59.621875,8.0500001
30.0,59.61875,8.0453125
30.0,59.622916399999994,8.046875
30.0,59.625,8.048698000000002
30.0,59.628125,8.049479200000002
30.0,59.630207799999994,8.050781400000002
30.0,59.620832799999995,8.062500199999999
30.0,59.61458280000001,8.0697918
30.0,59.61458280000001,8.0696616
30.0,59.61666640000001,8.0634116
30.0,59.6145836,8.0686198
30.0,59.620833600000005,8.072526
30.0,59.629167200000005,8.069401000000001
30.0,59.62604220000001,8.072135300000001
30.0,59.621875,8.0783853
30.0,59.629166399999995,8.0757812
30.0,59.63125,8.067708399999999
30.0,59.62083359999999,8.0625
30.0,59.62083359999999,8.0648437
30.0,59.625000799999995,8.0617187
30.0,59.6281258,8.048828
30.0,59.623958599999995,8.0524737
30.0,59.61875,8.0576821
30.0,59.621875,8.051692499999998
30.0,59.6166664,8.048567499999999
30.0,59.6166664,8.060937299999999
30.0,59.61875,8.0497394
30.0,59.628125,8.0473956
30.0,59.628125,8.0536456
30.0,59.6375,8.056770599999998
30.0,59.6375,8.0499999
30.0,59.628125,8.0601562
30.0,59.6239586,8.0677084
30.0,59.6333336,8.060416800000002
30.0,59.627083600000006,8.067187700000002
30.0,59.627083600000006,8.073698
30.0,59.634375,8.0632814
30.0,59.638541399999994,8.057291799999998
30.0,59.629166399999995,8.0635418
30.0,59.6260414,8.0528647
30.0,59.621875,8.0552085
30.0,59.620833600000005,8.0632814
30.0,59.6239586,8.0585938
30.0,59.62604220000001,8.0596354
30.0,59.62604220000001,8.063541599999999
30.0,59.621875,8.0625
30.0,59.625,8.0695312
30.0,59.623958599999995,8.071875
30.0,59.61875,8.0731772
30.0,59.7760414,8.0773438
30.0,60.140625,8.072135399999999
30.0,60.69479140000001,8.085676999999999
30.0,61.458332799999994,8.116145799999998
30.0,62.36770779999999,8.136458199999998
30.0,63.3343742,8.165625
30.0,64.2843742,8.2109375
30.0,65.221875,8.2338543
30.0,66.1375,8.261198000000002
30.0,67.09375,8.300260600000001
30.0,67.97291720000001,8.320052200000001
30.0,68.6729172,8.3419272
30.0,69.1895828,8.3486979
30.0,69.5145828,8.3486979
30.0,69.66458279999999,8.344791599999999
30.0,69.6708328,8.3408854
30.0,69.6708328,8.3330729
30.0,69.675,8.3351563
30.0,69.68125,8.340625
30.0,69.68125,8.3411459
30.0,69.68125,8.344270900000001
30.0,69.675,8.344270900000001
30.0,69.6708328,8.34375
30.0,69.66458279999999,8.3398438
30.0,69.6604156,8.3330729
30.0,69.6604156,8.3377603
30.0,69.6666656,8.3354165
30.0,69.6708328,8.3322915
30.0,69.66458279999999,8.3252603
30.0,69.66875,8.327604
30.0,69.6708328,8.326822799999999
30.0,69.6708328,8.329166599999999
30.0,69.66458279999999,8.3421875
30.0,69.6729156,8.3414062
30.0,69.6729156,8.346875
30.0,69.6770828,8.3458334
30.0,69.68333279999999,8.3473959
30.0,69.6895828,8.336458400000001
30.0,69.6854172,8.346875
30.0,69.6729172,8.3359375
30.0,69.6729172,8.335416599999999
30.0,69.6666672,8.3364582
30.0,69.6666672,8.3442707
30.0,69.675,8.3385416
30.0,69.6708328,8.3541666
30.0,69.6708328,8.3533853
30.0,69.66458279999999,8.34375
30.0,69.6604156,8.3375
30.0,69.65416559999998,8.3398438
30.0,69.66458279999999,8.3367188
30.0,69.66458279999999,8.3354167
30.0,69.6708328,8.3354167
30.0,69.675,8.340104199999999
30.0,69.68125,8.345572899999999
30.0,69.69166720000001,8.331510399999999
30.0,69.69166720000001,8.3335938
30.0,69.69166720000001,8.334375
30.0,69.6833344,8.344270900000001
30.0,69.6833344,8.3388022
30.0,69.6729172,8.341146
30.0,69.6645844,8.338021000000001
30.0,69.6645844,8.347396
30.0,69.6666672,8.3289063
30.0,69.6666672,8.3296875
30.0,69.66875,8.3351562
30.0,69.6770828,8.337499900000001
30.0,69.6708328,8.3281249
30.0,69.6729156,8.3330728
30.0,69.6791656,8.334635299999999
30.0,69.6770828,8.340104
30.0,69.6708328,8.344010299999999
30.0,69.67291559999998,8.3528644
30.0,69.6770828,8.357291499999999
35.0,55.84729764,8.6010415
40.0,42.02962186,8.8540549
45.0,28.21052309,9.127939
50.0,14.38903925,9.3906995
55.0,0.564541478,9.6309899
55.0,0.565434338,9.6515256
55.0,0.56750139,9.644606
55.0,0.57285854,9.6421504
55.0,0.5733561199999999,9.6247768
55.0,0.576760142,9.624590600000001
55.0,0.580331562,9.6127602
55.0,0.57882254,9.606063599999999
55.0,0.57746,9.5825517
55.0,0.5788271899999999,9.5954982
55.0,0.5763857800000001,9.6026038
55.0,0.573711872,9.596502599999999
55.0,0.5737118720000001,9.602976000000002
55.0,0.573260782,9.5976935
55.0,0.5727469119999999,9.6138394
55.0,0.5714215819999999,9.6075894
55.0,0.56738512,9.6074406
55.0,0.56210703,9.6180804
55.0,0.56011206,9.630357
55.0,0.5616164400000001,9.6164432
55.0,0.567710658,9.625223100000001
55.0,0.5733049680000001,9.6107143
55.0,0.5783040479999999,9.6181549
55.0,0.580147888,9.6163692
55.0,0.5792829279999999,9.601414
55.0,0.5731608,9.5919647
55.0,0.5661504799999999,9.6074035
55.0,0.56979166,9.5855285
55.0,0.5707240400000001,9.580841000000001
55.0,0.5684895799999999,9.58471
55.0,0.570568272,9.592299
55.0,0.577104262,9.593378
55.0,0.571589002,9.5999999
55.0,0.567515342,9.605133900000002
55.0,0.568773242,9.6162201
55.0,0.56985443,9.608705400000002
55.0,0.570175294,9.599776799999999
55.0,0.5717145539999999,9.5920387
55.0,0.572040082,9.5944569
55.0,0.5705612879999999,9.5808407
55.0,0.573637468,9.5908108
55.0,0.571305354,9.602046
55.0,0.573607246,9.5975818
55.0,0.57954567,9.581324200000001
55.0,0.584698204,9.584895800000002
55.0,0.580764044,9.5826638
55.0,0.580766364,9.573214400000001
55.0,0.5758021720000001,9.581771
55.0,0.5760672400000001,9.582887
55.0,0.568403552,9.585342399999998
55.0,0.56784552,9.5773438
55.0,0.56820824,9.577566999999998
55.0,0.5656529,9.5745908
55.0,0.5586681600000001,9.5728052
55.0,0.560202748,9.563653200000001
55.0,0.5601887999999999,9.5602678
55.0,0.5567801299999999,9.559598099999999
55.0,0.56036551,9.5524553
55.0,0.56216051,9.563392799999999
55.0,0.559549378,9.555245600000001
55.0,0.557582298,9.563951
55.0,0.561800128,9.5612725
55.0,0.5652459999999999,9.5750372
55.0,0.55822174,9.5710193
55.0,0.562981312,9.5724703
55.0,0.5631557,9.5590774
55.0,0.5615932,9.5552828
55.0,0.562862728,9.548214300000001
55.0,0.5693777879999999,9.5522322
55.0,0.572474894,9.553348199999999
55.0,0.570633372,9.568750099999999
55.0,0.571282082,9.5622023
55.0,0.564369412,9.5702383
55.0,0.564892572,9.5606402
55.0,0.5625534719999999,9.553906600000001
55.0,0.565308786,9.5536832
55.0,0.562509316,9.535193799999998
55.0,0.5688918519999999,9.5546132
55.0,0.5662690840000001,9.5649926
55.0,0.5632580180000001,9.5767114
55.0,0.557184718,9.5615329
55.0,0.558616998,9.6055432
55.0,0.5551990320000001,9.5783112
55.0,0.5618071,9.575707
55.0,0.56556686,9.569457
55.0,0.57215866,9.5793529
55.0,0.5755603600000001,9.565029999999998
55.0,0.5763020799999999,9.563021
55.0,0.57081706,9.5562502
55.0,0.57042644,9.569791799999999
55.0,0.56703126,9.581458399999999
55.0,0.5668359479999999,9.5838022
55.0,0.5675520959999999,9.569479399999999
55.0,0.5679427159999999,9.573906500000001
55.0,0.562897142,9.575469000000002
55.0,0.565846356,9.5789065
55.0,0.564055988,9.6106772
55.0,0.56508138,9.6036459
55.0,0.56360678,9.590625
55.0,0.5661946739999999,9.5877603
55.0,0.564827486,9.5758854
55.0,0.56437176,9.5469791
55.0,0.5638834800000001,9.5605207
55.0,0.566643888,9.586301899999999
55.0,0.5714648400000001,9.578854100000001
55.0,0.569804684,9.5741665
55.0,0.5697884,9.5905728
55.0,0.569749332,9.6024477
55.0,0.568004544,9.5863539
55.0,0.5649967379999999,9.5872914
55.0,0.564726568,9.5913539
55.0,0.563362638,9.5812498
55.0,0.5647103,9.546562400000001
55.0,0.56822593,9.570625000000001
55.0,0.568011084,9.572187500000002
55.0,0.570566412,9.5365624
55.0,0.5721289119999999,9.515937399999999
55.0,0.56525391,9.5403124
55.0,0.5764648400000001,9.525
55.0,0.72580076,9.5271876
55.0,1.065156232,9.548125200000001
55.0,1.589980452,9.573125200000002
55.0,2.30738282,9.5662502
55.0,3.20406248,9.544375200000001
55.0,4.17957026,9.5340626
55.0,5.184296819999999,9.535
55.0,6.19851552,9.521718799999999
55.0,7.21546872,9.5592188
55.0,8.256874999999999,9.6132812
55.0,9.312031399999999,9.6773438
55.0,10.3446096,9.7848439
55.0,11.3860159,9.9275001
55.0,12.460078300000001,10.069062500000001
55.0,13.528203299999998,10.212499900000001
55.0,14.5807031,10.411249799999998
55.0,15.639999900000001,10.6465623
55.0,16.7296874,10.8271873
55.0,17.7926562,11.082734299999998
55.0,18.847656,11.328359500000001
55.0,19.897656,11.562343799999999
55.0,20.932656,11.763593799999999
55.0,21.9281248,12.034843799999999
55.0,22.925156,12.2652344
55.0,23.9214062,12.550546800000001
55.0,24.9335938,12.816875
55.0,25.966250000000002,13.114687499999999
55.0,27.008906200000002,13.4274999
55.0,27.94625,13.7064843
55.0,28.675156199999996,13.9295311
55.0,29.1882812,14.106406099999997
55.0,29.4882812,14.225937399999998
55.0,29.5776562,14.2642968
55.0,29.5821872,14.2787499
55.0,29.5915622,14.274453099999999
55.0,29.583437200000002,14.2550781
55.0,29.583906000000002,14.214921899999998
55.0,29.590156,14.210625099999998
55.0,29.5903124,14.180546999999999
55.0,29.5817186,14.184453199999998
55.0,29.5903124,14.221953199999998
55.0,29.5921874,14.2441406
55.0,29.589843600000002,14.2503906
55.0,29.5921874,14.2785156
55.0,29.5898438,14.2773438
55.0,29.584375,14.2617188
55.0,29.5859374,14.276171999999999
55.0,29.584531199999997,14.2696096
55.0,29.582968599999997,14.2602346
55.0,29.594687399999998,14.2539846
55.0,29.595468599999997,14.260625199999998
55.0,29.593124999999997,14.265312599999998
55.0,29.5929688,14.2613282
55.0,29.5890626,14.2773438
55.0,29.584375,14.2886719
55.0,29.5882812,14.2941407
55.0,29.5843748,14.2636719
55.0,29.5898434,14.2664062
55.0,29.586718400000002,14.2886718
55.0,29.5906246,14.3101561
55.0,29.591145400000006,14.3121092
55.0,29.5919268,14.3203124
55.0,29.5919268,14.3328124
55.0,29.600520600000003,14.3203124
55.0,29.597395600000006,14.2898438
55.0,29.5906248,14.2792969
55.0,29.591406,14.2863281
55.0,29.589843600000002,14.2691406
55.0,29.5867186,14.2457032
55.0,29.5828124,14.259375
55.0,29.5867188,14.2691406
55.0,29.5898438,14.2820312
55.0,29.588801999999998,14.2851562
55.0,29.5911458,14.305078
55.0,29.600520799999998,14.294140500000001
55.0,29.604426999999998,14.2914061
55.0,29.597135200000004,14.281380200000001
55.0,29.597395800000005,14.2946614
55.0,29.5966144,14.2618489
55.0,29.5966144,14.256119799999999
55.0,29.588020600000004,14.268229199999999
55.0,29.5960936,14.257942700000001
55.0,29.586458,14.2660156
55.0,29.582551799999997,14.2859375
55.0,29.5794268,14.3026041
55.0,29.583853799999996,14.2960938
55.0,29.585416399999996,14.278125
55.0,29.595833200000005,14.2407553
55.0,29.5960938,14.247916800000002
55.0,29.6,14.257682400000002
55.0,29.6010418,14.2467449
55.0,29.6010418,14.2623699
55.0,29.5971356,14.286197999999999
55.0,29.601301999999997,14.261198000000002
55.0,29.595833199999998,14.252604200000002
55.0,29.5895832,14.263020799999998
55.0,29.585676999999997,14.273176999999999
55.0,29.584375,14.265885399999998
55.0,29.584635600000002,14.279036300000001
55.0,29.5882814,14.273176999999999
55.0,29.5937502,14.275130200000001
55.0,29.5994794,14.2864584
55.0,29.6031252,14.2738281
55.0,29.597656399999998,14.2757813
55.0,29.594792,14.2507813
55.0,29.5986982,14.2498697
55.0,29.5968752,14.2209635
55.0,29.6046876,14.245572899999999
55.0,29.6109376,14.2565104
55.0,29.6085938,14.2653645
55.0,29.5992188,14.2617188
55.0,29.5976562,14.296875
55.0,29.5945312,14.278125
55.0,29.5976562,14.271875
55.0,29.5984374,14.2864584
55.0,29.6036456,14.2713541
55.0,29.599739399999997,14.2471353
55.0,29.604947599999996,14.272135299999999
55.0,29.598697599999998,14.2653644
55.0,29.597916399999995,14.253645599999999
55.0,29.601041399999996,14.253645600000002
55.0,29.6020832,14.266406
55.0,29.5921876,14.2742185
55.0,29.588020800000002,14.2575519
55.0,29.5890626,14.284895699999998
55.0,29.584896200000003,14.2921875
55.0,29.588541799999994,14.2911459
55.0,29.588020999999998,14.272916799999999
55.0,29.594271000000003,14.3031252
55.0,29.594791599999997,14.2914064
55.0,29.5906248,14.2898439
55.0,29.590104200000003,14.283073000000002
55.0,29.593229199999996,14.2841146
55.0,29.591146000000002,14.2851562
55.0,29.595833600000002,14.2942709
55.0,29.5979168,14.284375
55.0,29.595833199999998,14.291666800000002
55.0,29.595833199999998,14.2609377
55.0,29.592708199999997,14.2449221
55.0,29.585416399999996,14.245442800000001
55.0,29.586458200000003,14.2511719
55.0,29.5833332,14.2652344
55.0,29.669791399999998,14.303776
55.0,29.9427082,14.384375
55.0,30.4140624,14.5321616
55.0,31.100521000000004,14.7743491
55.0,31.983854200000003,15.095703199999999
55.0,32.9984378,15.4441407
55.0,34.041146000000005,15.808724100000001
55.0,35.0875,16.152604099999998
55.0,36.14375,16.4796875
55.0,37.21875,16.809375
55.0,38.321354,17.1851562
55.0,39.477604,17.5622394
55.0,40.6505212,17.9226562
55.0,41.827603999999994,18.3070312
55.0,43.008854,18.6507812
55.0,44.1729164,18.9520832
55.0,45.3270828,19.225
55.0,46.52083280000001,19.471875
55.0,47.7041664,19.630208200000002
55.0,48.891666400000005,19.7927082
55.0,50.0541664,20.0010418
55.0,51.20625,20.171875
55.0,52.325,20.3625
55.0,53.45625,20.5770836
55.0,54.5875,20.7052086
55.0,55.71875,20.79375
55.0,56.8229164,20.9125
55.0,57.8249992,21.008333200000003
55.0,58.5979156,21.0812496
55.0,59.1541656,21.1697914
55.0,59.489582,21.2166664
55.0,59.614582,21.239583200000002
55.0,59.610415599999996,21.2541668
55.0,59.610415599999996,21.235416800000003
55.0,59.6041656,21.265625
55.0,59.6062492,21.28125
55.0,59.60833279999999,21.283333199999998
55.0,59.6166664,21.2927082
55.0,59.6145836,21.304166799999997
55.0,59.6187508,21.2875
55.0,59.625000799999995,21.315625
55.0,59.6218758,21.3171876
55.0,59.6218758,21.3067708
55.0,59.619792200000006,21.3161458
55.0,59.61979219999999,21.3255208
55.0,59.62604219999999,21.3359376
55.0,59.6291672,21.3791668
55.0,59.63125,21.3947918
55.0,59.6354164,21.4541668
55.0,59.636457799999995,21.4989586
55.0,59.6281242,21.525000400000003
55.0,59.636457799999995,21.4989586
55.0,59.634375,21.510416799999998
55.0,59.640625,21.5197918
55.0,59.641666400000005,21.4989586
55.0,59.64375,21.4885418
55.0,59.6375,21.4875
55.0,59.6375,21.469791800000003
55.0,59.635417200000006,21.4666668
55.0,59.629167200000005,21.478125
55.0,59.63229220000001,21.4734374
55.0,59.634375,21.494271
55.0,59.630207799999994,21.519271
55.0,59.630207799999994,21.500521
55.0,59.6322914,21.496354200000003
55.0,59.6260414,21.4885418
55.0,59.626041400000005,21.4645832
55.0,59.6260414,21.4614582
55.0,59.6260414,21.4656246
55.0,59.622916399999994,21.4510414
55.0,59.621875,21.4822914
55.0,59.619792200000006,21.508333200000003
55.0,59.619792200000006,21.492708200000003
55.0,59.6145836,21.4734374
55.0,59.615625,21.5244792
55.0,59.621875,21.5015624
55.0,59.6197914,21.5338542
55.0,59.628125,21.5416666
55.0,59.627083600000006,21.559896000000002
55.0,59.625000799999995,21.540104200000002
55.0,59.622917199999996,21.5432292
55.0,59.6135422,21.540625
55.0,59.60520859999999,21.5557294
55.0,59.613541399999995,21.558854399999998
55.0,59.61770779999999,21.5682294
55.0,59.61770779999999,21.5838544
55.0,59.629166399999995,21.5552086
55.0,59.63125,21.5822918
55.0,59.6302086,21.621875
55.0,59.628125,21.5958332
55.0,59.628125,21.596875
55.0,59.622916399999994,21.584895600000003
55.0,59.620832799999995,21.553645600000003
55.0,59.6197914,21.5130206
55.0,59.625,21.5218748
55.0,59.620833600000005,21.4999998
55.0,59.6239586,21.4984374
55.0,59.6239586,21.5078124
55.0,59.6260414,21.5026042
55.0,59.629166399999995,21.521354199999998
55.0,59.63333279999999,21.5307292
55.0,59.6312492,21.544271000000002
55.0,59.633332800000005,21.534896
55.0,59.6270828,21.566146
55.0,59.630207799999994,21.5677086
55.0,59.6322914,21.565625400000002
55.0,59.6302086,21.5593754
55.0,59.6302086,21.570313
55.0,59.6218758,21.5442712
55.0,59.609375799999995,21.5380212
55.0,59.607292199999996,21.5161462
55.0,59.615625,21.5005212
55.0,59.615625,21.4677086
55.0,59.6260414,21.4895836
55.0,59.6322914,21.456771
55.0,59.630207799999994,21.4921874
55.0,59.622916399999994,21.488020600000002
55.0,59.622916399999994,21.5213538
55.0,59.625,21.529687000000003
55.0,59.63125,21.5515622
55.0,59.6375,21.519270799999997
55.0,59.640625,21.5520832
55.0,59.646875,21.578125
55.0,59.644791399999995,21.5354168
55.0,59.6354164,21.5203124
55.0,59.634375,21.520833000000003
55.0,59.63854140000001,21.550520600000002
55.0,59.63229140000001,21.4989582
55.0,59.634375,21.4947914
55.0,59.640625,21.534895799999997
55.0,59.63541640000001,21.5875002
55.0,59.629166399999995,21.552083399999997
55.0,59.6322914,21.5880208
55.0,59.6343742,21.5817708
55.0,59.6218742,21.5489582
55.0,59.7677078,21.5104164
55.0,60.10104140000001,21.539583200000003
55.0,60.594791400000005,21.5286458
55.0,61.278125,21.6390626
55.0,62.1875,21.7406252
55.0,63.135417200000006,21.856250199999998
55.0,64.0604172,21.9406252
55.0,65.021875,22.055729399999997
55.0,65.971875,22.107291999999998
55.0,66.89375,22.168229399999998
55.0,67.80833279999999,22.243229399999997
55.0,68.55625,22.3182294
55.0,69.0916672,22.3796876
55.0,69.4583344,22.427083200000002
55.0,69.6395844,22.4661458
55.0,69.6375016,22.4380208
55.0,69.63958439999999,22.4536458
55.0,69.6500016,22.4505208
55.0,69.6520844,22.44375
55.0,69.6458344,22.4390624
55.0,69.64583440000001,22.458854199999998
55.0,69.64583440000001,22.4369792
55.0,69.6416672,22.4296874
55.0,69.64791720000001,22.453125
55.0,69.66041720000001,22.45625
55.0,69.6604172,22.459375
55.0,69.66041720000001,22.484375
55.0,69.66458440000001,22.494791799999998
55.0,69.66458440000001,22.4651042
55.0,69.6520844,22.4713542
55.0,69.64791720000001,22.456770600000002
55.0,69.64791720000001,22.461458
55.0,69.65208279999999,22.452083000000002
55.0,69.6395828,22.4380206
55.0,69.6395828,22.444270600000003
55.0,69.6395828,22.4359374
55.0,69.6395828,22.43125
55.0,69.63125,22.4510418
55.0,69.6375,22.476041799999997
55.0,69.65,22.4729168
55.0,69.6541672,22.496875
55.0,69.6541672,22.4640624
55.0,69.6541672,22.4380206
55.0,69.65625,22.4546874
55.0,69.64375,22.4234374
55.0,69.6395828,22.411979199999998
55.0,69.63333279999999,22.403125
55.0,69.6395828,22.4015624
55.0,69.6395828,22.3796874
55.0,69.6395828,22.3984374
55.0,69.6395828,22.4140624
55.0,69.6479156,22.4401042
55.0,69.6416656,22.4213542
55.0,69.6395828,22.4421874
55.0,69.64375,22.425520600000002
55.0,69.65625,22.414583
55.0,69.6541672,22.405208000000002
55.0,69.6583344,22.4661456
55.0,69.6520844,22.4677082
55.0,69.6541672,22.465625
55.0,69.6416672,22.488020799999997
55.0,69.6416672,22.4927082
55.0,69.6375,22.4895832
55.0,69.64375,22.467708
55.0,69.6458328,22.4749998
55.0,69.65208279999999,22.432291600000003
55.0,69.6458328,22.4432292
55.0,69.6458328,22.4265624
55.0,69.6395828,22.41875
55.0,69.63125,22.4114582
55.0,69.62916720000001,22.420833199999997
55.0,69.6416672,22.405208199999997
55.0,69.6354172,22.390625
55.0,69.6416672,22.3953126
55.0,69.6416672,22.4182294
55.0,69.65,22.3994794
55.0,69.64375,22.4182294
55.0,69.65,22.421354400000002
55.0,69.64375,22.4458336
55.0,69.65,22.4307292
55.0,69.6375,22.4619792
55.0,69.63125,22.4385418
55.0,69.6354172,22.4375
55.0,69.6354172,22.411458200000002
55.0,69.6354172,22.4520834
55.0,69.6416672,22.459896
55.0,69.6458344,22.4760416
55.0,69.6416672,22.484895799999997
55.0,69.64791720000001,22.4895832
55.0,69.64791720000001,22.442708
55.0,69.64583440000001,22.4380204
55.0,69.64791720000001,22.4562496
55.0,69.6541672,22.4421872
55.0,69.6541672,22.440624800000002
55.0,69.64375,22.4244792
55.0,69.6395828,22.435416800000002
55.0,69.6395828,22.401042
55.0,69.63333279999999,22.440104400000003
55.0,69.6270828,22.4432294
55.0,69.6395828,22.456770799999997
55.0,69.6395828,22.4473956
55.0,69.63333279999999,22.4473956
55.0,69.6395828,22.434895599999997
55.0,69.6395828,22.423958199999998
55.0,69.6395828,22.421875
55.0,69.6458328,22.4140626
55.0,69.65208279999999,22.4421874
55.0,69.6458328,22.446875
55.0,69.6458328,22.453125
55.0,69.64375,22.425
55.0,69.6416672,22.4375
55.0,69.6416672,22.3984376
55.0,69.6416672,22.3984376
55.0,69.6416672,22.3984376
55.0,69.6354172,22.4328126
55.0,69.6375,22.4421876
55.0,69.63125,22.4781252
55.0,69.63125,22.4468752
55.0,69.63125,22.4375
55.0,69.63125,22.45625
55.0,69.625,22.434375
55.0,69.625,22.421875
51.0,55.81523437999999,18.766406240000002
47.0,42.00553386,15.098632900000002
43.0,28.19454056,11.40337618
39.0,14.38541668,7.72737168
35.0,0.575667328,4.04293148
35.0,0.5722772620000001,4.0361235
35.0,0.568557022,4.03631884
35.0,0.570500842,4.0362630600000005
35.0,0.5691476019999999,4.03860676
35.0,0.5687407039999999,4.03627236
35.0,0.571154202,4.0308408
35.0,0.574069942,4.0372581400000005
35.0,0.573200342,4.0395461
35.0,0.573342172,4.04022516
35.0,0.5687523280000001,4.042903699999999
35.0,0.565976096,4.04666108
35.0,0.5631347659999999,4.04414994
35.0,0.5587890600000001,4.047888680000001
35.0,0.557531164,4.04715388
35.0,0.558865798,4.0500649399999995
35.0,0.558977404,4.048725660000001
35.0,0.5640090259999999,4.04995334
35.0,0.568231492,4.045879739999999
35.0,0.5705891879999999,4.0468842800000004
35.0,0.569910242,4.04441968
35.0,0.569010416,4.04304318
35.0,0.564085744,4.043489599999999
35.0,0.5670549640000001,4.0434338
35.0,0.563334734,4.04446612
35.0,0.5690964519999999,4.04496832
35.0,0.574711686,4.04919082
35.0,0.576378826,4.043545320000001
35.0,0.5714960060000001,4.039025220000001
35.0,0.573025946,4.040838819999999
35.0,0.5711821140000001,4.0370069200000005
35.0,0.5666062199999999,4.032933320000001
35.0,0.569431272,4.03511898
35.0,0.570042792,4.03774178
35.0,0.570531072,4.032328860000001
35.0,0.5694312719999999,4.0378907
35.0,0.574104822,4.03748144
35.0,0.57088217,4.039490460000001
35.0,0.568457038,4.039490460000001
35.0,0.570003266,4.04693086
35.0,0.568496566,4.04029022
35.0,0.56393463,4.039248519999999
35.0,0.565845896,4.04221544
35.0,0.5693336139999999,4.042717639999999
35.0,0.567313052,4.03901604
35.0,0.569773066,4.0455636
35.0,0.5713634599999999,4.04573096
35.0,0.570107874,4.04287562
35.0,0.569907908,4.03709998
35.0,0.565806342,4.03470048
35.0,0.5670014680000001,4.02949218
35.0,0.56717354,4.02834826
35.0,0.56555524,4.02879468
35.0,0.5656854600000001,4.0358538799999994
